true_label,predicted_label,inference_time,correct
no fire,no fire,0.6219258308410645,True
no fire,no fire,0.8540358543395996,True
no fire,no fire,0.9228231906890869,True
no fire,no fire,0.774181604385376,True
no fire,no fire,0.830906867980957,True
no fire,no fire,0.9384474754333496,True
no fire,no fire,0.7382616996765137,True
no fire,no fire,0.8002607822418213,True
no fire,no fire,0.6385564804077148,True
no fire,no fire,3.3269150257110596,True
no fire,no fire,0.9703130722045898,True
no fire,no fire,0.7258915901184082,True
no fire,no fire,0.6113090515136719,True
no fire,no fire,0.9883596897125244,True
no fire,no fire,0.9321339130401611,True
no fire,no fire,0.741269588470459,True
no fire,no fire,0.7251753807067871,True
no fire,no fire,1.020385980606079,True
no fire,no fire,0.8581764698028564,True
no fire,no fire,0.9972939491271973,True
no fire,no fire,1.0771586894989014,True
no fire,no fire,0.8874778747558594,True
no fire,no fire,1.0015435218811035,True
no fire,no fire,0.9118847846984863,True
no fire,no fire,1.04117751121521,True
no fire,no fire,0.9002354145050049,True
no fire,no fire,0.8501267433166504,True
no fire,no fire,1.036412239074707,True
no fire,no fire,0.7612175941467285,True
no fire,no fire,0.6898367404937744,True
no fire,no fire,0.84775710105896,True
no fire,no fire,0.8913764953613281,True
no fire,no fire,0.8860275745391846,True
no fire,no fire,1.0402777194976807,True
no fire,no fire,0.6917626857757568,True
no fire,no fire,0.7375891208648682,True
no fire,no fire,1.0708158016204834,True
no fire,no fire,0.8239951133728027,True
no fire,no fire,0.777230978012085,True
no fire,no fire,0.9674010276794434,True
no fire,no fire,1.0008289813995361,True
no fire,no fire,1.0927107334136963,True
no fire,no fire,0.5881936550140381,True
no fire,no fire,0.683229923248291,True
no fire,no fire,0.7397441864013672,True
no fire,no fire,0.8891489505767822,True
no fire,no fire,0.864194393157959,True
no fire,no fire,0.8852484226226807,True
no fire,no fire,0.8523533344268799,True
no fire,no fire,0.8289780616760254,True
no fire,no fire,0.9237396717071533,True
no fire,no fire,0.9963226318359375,True
no fire,no fire,0.9658722877502441,True
no fire,no fire,1.0290460586547852,True
no fire,no fire,1.0077672004699707,True
no fire,no fire,1.0125885009765625,True
no fire,no fire,0.987175703048706,True
no fire,no fire,1.0421490669250488,True
no fire,no fire,0.7015979290008545,True
no fire,no fire,1.0634636878967285,True
no fire,no fire,0.9592747688293457,True
no fire,no fire,1.0481233596801758,True
no fire,no fire,1.0877737998962402,True
no fire,no fire,0.6305732727050781,True
no fire,no fire,0.8754351139068604,True
no fire,no fire,1.1225905418395996,True
no fire,no fire,0.8143618106842041,True
no fire,no fire,0.880622386932373,True
no fire,no fire,0.6930272579193115,True
no fire,no fire,0.6413054466247559,True
no fire,no fire,0.7816188335418701,True
no fire,no fire,1.0806138515472412,True
no fire,no fire,0.789069652557373,True
no fire,no fire,1.0617735385894775,True
no fire,no fire,0.9928622245788574,True
no fire,no fire,0.8607990741729736,True
no fire,no fire,1.0933234691619873,True
no fire,no fire,0.9803905487060547,True
no fire,no fire,0.9718282222747803,True
no fire,no fire,0.8959085941314697,True
no fire,no fire,0.8067371845245361,True
no fire,no fire,0.7781805992126465,True
no fire,no fire,1.0660085678100586,True
no fire,no fire,1.048879623413086,True
no fire,no fire,0.8056797981262207,True
no fire,no fire,0.8020670413970947,True
no fire,no fire,0.858771800994873,True
no fire,no fire,0.9365935325622559,True
no fire,no fire,1.0589768886566162,True
no fire,no fire,0.8259401321411133,True
no fire,no fire,1.076857328414917,True
no fire,no fire,0.9900810718536377,True
no fire,no fire,1.0490849018096924,True
no fire,no fire,0.9116485118865967,True
no fire,no fire,1.0830416679382324,True
no fire,no fire,1.104600429534912,True
no fire,no fire,0.9499270915985107,True
no fire,no fire,1.0886666774749756,True
no fire,no fire,1.1070678234100342,True
no fire,no fire,1.1448962688446045,True
no fire,no fire,0.740842342376709,True
no fire,no fire,1.074629306793213,True
no fire,no fire,1.033628225326538,True
no fire,no fire,0.6925439834594727,True
no fire,no fire,0.9140110015869141,True
no fire,no fire,0.7081310749053955,True
no fire,no fire,1.0541222095489502,True
no fire,no fire,0.6198000907897949,True
no fire,no fire,0.8145797252655029,True
no fire,no fire,0.8891208171844482,True
no fire,no fire,0.7721922397613525,True
no fire,no fire,0.777144193649292,True
no fire,no fire,0.745701789855957,True
no fire,no fire,0.8663513660430908,True
no fire,no fire,0.85976243019104,True
no fire,no fire,0.6407201290130615,True
no fire,no fire,0.667926549911499,True
no fire,no fire,0.6402559280395508,True
no fire,no fire,0.847623348236084,True
no fire,no fire,0.844470739364624,True
no fire,no fire,0.7576401233673096,True
no fire,no fire,0.7736866474151611,True
no fire,no fire,3.342682123184204,True
no fire,no fire,0.7238039970397949,True
no fire,no fire,0.8770396709442139,True
no fire,no fire,0.8342399597167969,True
no fire,no fire,0.8302147388458252,True
no fire,no fire,0.8033487796783447,True
no fire,no fire,0.895244836807251,True
no fire,no fire,0.8501870632171631,True
no fire,no fire,0.7150366306304932,True
no fire,no fire,0.9356873035430908,True
no fire,no fire,0.5616068840026855,True
no fire,no fire,0.7099988460540771,True
no fire,no fire,0.7822506427764893,True
no fire,no fire,0.609163761138916,True
no fire,no fire,0.8095078468322754,True
no fire,no fire,0.4796016216278076,True
no fire,no fire,0.8992090225219727,True
no fire,no fire,0.8434195518493652,True
no fire,no fire,0.8152549266815186,True
no fire,no fire,0.7906529903411865,True
no fire,no fire,0.7546055316925049,True
no fire,no fire,0.779651403427124,True
no fire,no fire,0.9140901565551758,True
no fire,no fire,0.8516860008239746,True
no fire,no fire,0.8976187705993652,True
no fire,no fire,0.7079553604125977,True
no fire,no fire,0.9210536479949951,True
no fire,no fire,0.7472958564758301,True
no fire,no fire,0.7250137329101562,True
no fire,no fire,0.7291214466094971,True
no fire,no fire,0.524803638458252,True
no fire,no fire,0.8009333610534668,True
no fire,no fire,0.8695809841156006,True
no fire,no fire,0.542412281036377,True
no fire,no fire,0.7036106586456299,True
no fire,no fire,0.7054176330566406,True
no fire,no fire,0.8642797470092773,True
no fire,no fire,0.7424345016479492,True
no fire,no fire,0.9029843807220459,True
no fire,no fire,0.7382521629333496,True
no fire,no fire,0.5526697635650635,True
no fire,no fire,0.8525066375732422,True
no fire,no fire,0.5593571662902832,True
no fire,no fire,0.7346236705780029,True
no fire,no fire,0.9170327186584473,True
no fire,no fire,0.8552100658416748,True
no fire,no fire,0.916637659072876,True
no fire,no fire,0.8277032375335693,True
no fire,no fire,0.6863827705383301,True
no fire,no fire,0.7777218818664551,True
no fire,no fire,0.5801317691802979,True
no fire,no fire,0.7188916206359863,True
no fire,no fire,0.6723537445068359,True
no fire,no fire,0.7531585693359375,True
no fire,no fire,0.8337807655334473,True
no fire,no fire,0.8473868370056152,True
no fire,no fire,0.6394743919372559,True
no fire,no fire,0.867565393447876,True
no fire,no fire,0.6905341148376465,True
no fire,no fire,0.673814058303833,True
no fire,no fire,0.6095712184906006,True
no fire,no fire,0.660559892654419,True
no fire,no fire,0.7164130210876465,True
no fire,no fire,0.4543156623840332,True
no fire,no fire,0.7602894306182861,True
no fire,no fire,0.6856698989868164,True
no fire,no fire,0.7459535598754883,True
no fire,no fire,0.5728271007537842,True
no fire,no fire,0.8279941082000732,True
no fire,no fire,0.6195158958435059,True
no fire,no fire,0.8572695255279541,True
no fire,no fire,0.9249169826507568,True
no fire,no fire,0.8924376964569092,True
no fire,no fire,0.7636013031005859,True
dangerous fire,controlled fire,1.0355963706970215,False
dangerous fire,controlled fire,0.9250624179840088,False
controlled fire,controlled fire,0.8344504833221436,True
no fire,controlled fire,0.6693356037139893,False
dangerous fire,dangerous fire,1.4634041786193848,True
dangerous fire,dangerous fire,0.8474574089050293,True
controlled fire,no fire,0.9337971210479736,False
dangerous fire,dangerous fire,0.9732003211975098,True
controlled fire,dangerous fire,1.1602606773376465,False
controlled fire,controlled fire,1.3037152290344238,True
dangerous fire,no fire,1.0526072978973389,False
dangerous fire,dangerous fire,1.110002040863037,True
controlled fire,no fire,1.478515625,False
dangerous fire,dangerous fire,1.4745352268218994,True
controlled fire,controlled fire,1.1609206199645996,True
controlled fire,no fire,1.0842792987823486,False
dangerous fire,dangerous fire,1.0542726516723633,True
controlled fire,controlled fire,1.2800328731536865,True
controlled fire,controlled fire,1.2495555877685547,True
no fire,controlled fire,1.3269643783569336,False
no fire,no fire,0.8735814094543457,True
no fire,controlled fire,0.7833590507507324,False
controlled fire,controlled fire,1.279524803161621,True
no fire,no fire,1.5041537284851074,True
controlled fire,controlled fire,0.7762742042541504,True
dangerous fire,controlled fire,1.0518057346343994,False
dangerous fire,dangerous fire,0.6449036598205566,True
controlled fire,controlled fire,1.0187029838562012,True
dangerous fire,dangerous fire,1.4049527645111084,True
dangerous fire,no fire,1.620290756225586,False
dangerous fire,dangerous fire,1.4482440948486328,True
controlled fire,no fire,1.5376684665679932,False
dangerous fire,controlled fire,0.6848776340484619,False
controlled fire,no fire,1.0831177234649658,False
dangerous fire,dangerous fire,0.8542304039001465,True
no fire,no fire,1.3511569499969482,True
dangerous fire,dangerous fire,1.0574548244476318,True
dangerous fire,dangerous fire,1.0874862670898438,True
no fire,controlled fire,1.3372952938079834,False
dangerous fire,no fire,3.4632627964019775,False
dangerous fire,dangerous fire,0.8799142837524414,True
dangerous fire,dangerous fire,1.3014006614685059,True
dangerous fire,dangerous fire,0.9200339317321777,True
dangerous fire,dangerous fire,1.2006747722625732,True
dangerous fire,controlled fire,1.0736644268035889,False
dangerous fire,controlled fire,0.5795447826385498,False
dangerous fire,dangerous fire,1.188917636871338,True
dangerous fire,dangerous fire,1.2488014698028564,True
dangerous fire,dangerous fire,1.471313714981079,True
dangerous fire,no fire,1.3580303192138672,False
no fire,no fire,1.1827759742736816,True
controlled fire,no fire,1.0936636924743652,False
dangerous fire,controlled fire,1.5631828308105469,False
no fire,no fire,1.2333295345306396,True
no fire,controlled fire,1.0254077911376953,False
dangerous fire,controlled fire,0.6701219081878662,False
no fire,no fire,1.288100242614746,True
controlled fire,controlled fire,0.9347066879272461,True
dangerous fire,dangerous fire,0.879601001739502,True
dangerous fire,dangerous fire,1.3619635105133057,True
controlled fire,controlled fire,0.6044213771820068,True
controlled fire,controlled fire,1.3307969570159912,True
dangerous fire,dangerous fire,1.3799874782562256,True
dangerous fire,dangerous fire,0.8128328323364258,True
dangerous fire,controlled fire,1.3295807838439941,False
dangerous fire,controlled fire,1.005284309387207,False
controlled fire,controlled fire,1.197406530380249,True
dangerous fire,dangerous fire,1.196162223815918,True
controlled fire,controlled fire,1.140120029449463,True
no fire,no fire,1.2335205078125,True
dangerous fire,dangerous fire,0.9910476207733154,True
dangerous fire,no fire,1.2444424629211426,False
controlled fire,controlled fire,1.072371482849121,True
controlled fire,controlled fire,1.1336004734039307,True
dangerous fire,dangerous fire,1.0244114398956299,True
dangerous fire,controlled fire,0.842517614364624,False
dangerous fire,dangerous fire,0.7899341583251953,True
controlled fire,controlled fire,1.112701177597046,True
controlled fire,controlled fire,0.9303066730499268,True
dangerous fire,dangerous fire,0.7471659183502197,True
dangerous fire,dangerous fire,1.231828212738037,True
dangerous fire,dangerous fire,0.6222186088562012,True
dangerous fire,no fire,0.8147447109222412,False
dangerous fire,dangerous fire,1.4563462734222412,True
dangerous fire,dangerous fire,1.3174107074737549,True
dangerous fire,dangerous fire,1.004791021347046,True
controlled fire,controlled fire,1.4562749862670898,True
controlled fire,no fire,1.1123771667480469,False
dangerous fire,dangerous fire,0.664093017578125,True
dangerous fire,dangerous fire,1.25834321975708,True
dangerous fire,dangerous fire,1.4962990283966064,True
dangerous fire,no fire,1.3404805660247803,False
dangerous fire,dangerous fire,1.2879908084869385,True
dangerous fire,dangerous fire,0.9876804351806641,True
dangerous fire,dangerous fire,0.9426980018615723,True
no fire,no fire,1.7273430824279785,True
dangerous fire,controlled fire,0.5719540119171143,False
no fire,no fire,1.191101312637329,True
controlled fire,no fire,1.1611433029174805,False
controlled fire,no fire,0.8893461227416992,False
controlled fire,controlled fire,1.2963206768035889,True
no fire,controlled fire,1.844637393951416,False
dangerous fire,dangerous fire,1.6321096420288086,True
no fire,no fire,1.2722220420837402,True
dangerous fire,dangerous fire,1.2410781383514404,True
dangerous fire,dangerous fire,1.0985658168792725,True
controlled fire,controlled fire,1.2846591472625732,True
dangerous fire,dangerous fire,1.554999828338623,True
controlled fire,controlled fire,0.7441365718841553,True
controlled fire,controlled fire,0.9551661014556885,True
dangerous fire,dangerous fire,1.3379769325256348,True
dangerous fire,dangerous fire,1.096475601196289,True
no fire,no fire,1.452338695526123,True
controlled fire,controlled fire,1.5621294975280762,True
dangerous fire,controlled fire,1.0521442890167236,False
no fire,controlled fire,1.2581243515014648,False
dangerous fire,dangerous fire,0.865966796875,True
dangerous fire,dangerous fire,1.1561849117279053,True
dangerous fire,no fire,1.1445262432098389,False
controlled fire,no fire,1.23465895652771,False
dangerous fire,dangerous fire,1.1082613468170166,True
dangerous fire,dangerous fire,0.7687294483184814,True
dangerous fire,dangerous fire,1.0682611465454102,True
dangerous fire,dangerous fire,1.3001129627227783,True
controlled fire,controlled fire,0.8171274662017822,True
controlled fire,controlled fire,0.44141674041748047,True
dangerous fire,dangerous fire,1.3910017013549805,True
controlled fire,no fire,0.8767714500427246,False
dangerous fire,dangerous fire,0.6339085102081299,True
no fire,controlled fire,0.6698951721191406,False
controlled fire,no fire,0.8489158153533936,False
dangerous fire,controlled fire,1.017575740814209,False
dangerous fire,dangerous fire,0.9930756092071533,True
dangerous fire,dangerous fire,0.9124300479888916,True
dangerous fire,dangerous fire,0.8039517402648926,True
no fire,no fire,0.9729578495025635,True
controlled fire,no fire,0.8401639461517334,False
controlled fire,no fire,0.7618551254272461,False
dangerous fire,dangerous fire,0.8090717792510986,True
controlled fire,no fire,0.5986206531524658,False
no fire,no fire,0.9697341918945312,True
controlled fire,controlled fire,0.8655023574829102,True
dangerous fire,dangerous fire,0.8460273742675781,True
dangerous fire,dangerous fire,0.8466854095458984,True
controlled fire,controlled fire,0.8970456123352051,True
controlled fire,no fire,0.7382974624633789,False
no fire,no fire,0.7715072631835938,True
dangerous fire,dangerous fire,0.9137680530548096,True
controlled fire,controlled fire,0.7270314693450928,True
dangerous fire,dangerous fire,0.6924700736999512,True
controlled fire,no fire,0.7314145565032959,False
no fire,controlled fire,0.965219259262085,False
