true_label,predicted_label,inference_time,correct
no fire,no fire,0.7658357620239258,True
no fire,no fire,0.6838901042938232,True
no fire,no fire,0.8516330718994141,True
no fire,no fire,0.8368000984191895,True
no fire,no fire,0.8938260078430176,True
no fire,no fire,0.6043038368225098,True
no fire,no fire,0.6385068893432617,True
no fire,no fire,0.847003698348999,True
no fire,no fire,2.97703218460083,True
no fire,no fire,0.6565685272216797,True
no fire,no fire,0.5202560424804688,True
no fire,no fire,0.6749043464660645,True
no fire,no fire,0.7579374313354492,True
no fire,no fire,0.7599427700042725,True
no fire,no fire,0.6282150745391846,True
no fire,no fire,0.6567564010620117,True
no fire,no fire,0.8308758735656738,True
no fire,no fire,0.5333058834075928,True
no fire,no fire,0.7730412483215332,True
no fire,no fire,0.7488484382629395,True
no fire,no fire,0.7707333564758301,True
no fire,no fire,0.6942660808563232,True
no fire,no fire,0.8917982578277588,True
no fire,no fire,0.5008742809295654,True
no fire,no fire,0.8125617504119873,True
no fire,no fire,0.8499641418457031,True
no fire,no fire,0.7024848461151123,True
no fire,no fire,0.910219669342041,True
no fire,no fire,0.9454600811004639,True
no fire,no fire,0.6016089916229248,True
no fire,no fire,0.8553228378295898,True
no fire,no fire,0.856609582901001,True
no fire,no fire,0.8669097423553467,True
no fire,no fire,0.6917948722839355,True
no fire,no fire,0.8312458992004395,True
no fire,no fire,0.6613583564758301,True
no fire,no fire,0.8330097198486328,True
no fire,no fire,0.7350645065307617,True
no fire,no fire,0.46135473251342773,True
no fire,no fire,0.5874354839324951,True
no fire,no fire,0.8490276336669922,True
no fire,no fire,0.6800327301025391,True
no fire,no fire,0.964691162109375,True
no fire,no fire,0.8800079822540283,True
no fire,no fire,0.7422492504119873,True
no fire,no fire,0.746166467666626,True
no fire,no fire,0.6727311611175537,True
no fire,no fire,0.7958788871765137,True
no fire,no fire,0.5580124855041504,True
no fire,no fire,0.838327169418335,True
no fire,no fire,0.7935695648193359,True
no fire,no fire,0.9823930263519287,True
no fire,no fire,0.728360652923584,True
no fire,no fire,0.893836259841919,True
no fire,no fire,0.9197084903717041,True
no fire,no fire,0.5265991687774658,True
no fire,no fire,0.6813640594482422,True
no fire,no fire,0.722062349319458,True
no fire,no fire,0.7909846305847168,True
no fire,no fire,0.790132999420166,True
no fire,no fire,0.7831182479858398,True
no fire,no fire,0.7120711803436279,True
no fire,no fire,0.7823529243469238,True
no fire,no fire,0.6019253730773926,True
no fire,no fire,0.84537672996521,True
no fire,no fire,0.9085187911987305,True
no fire,no fire,0.866375207901001,True
no fire,no fire,0.8123147487640381,True
no fire,no fire,0.6047394275665283,True
no fire,no fire,0.794259786605835,True
no fire,no fire,0.8802411556243896,True
no fire,no fire,0.6726140975952148,True
no fire,no fire,0.7629501819610596,True
no fire,no fire,0.8971607685089111,True
no fire,no fire,0.9366395473480225,True
no fire,no fire,0.7109367847442627,True
no fire,no fire,0.7553937435150146,True
no fire,no fire,0.9038968086242676,True
no fire,no fire,0.9266834259033203,True
no fire,no fire,0.6647040843963623,True
no fire,no fire,0.4726676940917969,True
no fire,no fire,0.7182257175445557,True
no fire,no fire,0.8625469207763672,True
no fire,no fire,0.9800584316253662,True
no fire,no fire,0.8905630111694336,True
no fire,no fire,0.8910231590270996,True
no fire,no fire,0.9495377540588379,True
no fire,no fire,0.4852180480957031,True
no fire,no fire,0.720083475112915,True
no fire,no fire,0.5782313346862793,True
no fire,no fire,0.7578003406524658,True
no fire,no fire,0.8766000270843506,True
no fire,no fire,0.7043478488922119,True
no fire,no fire,0.8809492588043213,True
no fire,no fire,0.8935914039611816,True
no fire,no fire,0.6780490875244141,True
no fire,no fire,0.8820936679840088,True
no fire,no fire,0.9681603908538818,True
no fire,no fire,0.9158766269683838,True
no fire,no fire,0.6786298751831055,True
no fire,no fire,1.0203721523284912,True
no fire,no fire,0.6198453903198242,True
no fire,no fire,0.7551140785217285,True
no fire,no fire,0.8375835418701172,True
no fire,no fire,0.7304418087005615,True
no fire,no fire,0.9300436973571777,True
no fire,no fire,0.5894432067871094,True
no fire,no fire,0.8661210536956787,True
no fire,no fire,0.9316327571868896,True
no fire,no fire,0.6609015464782715,True
no fire,no fire,0.7126507759094238,True
no fire,no fire,0.9535231590270996,True
no fire,no fire,1.0511560440063477,True
no fire,no fire,0.8283507823944092,True
no fire,no fire,0.9418699741363525,True
no fire,no fire,0.9346532821655273,True
no fire,no fire,0.9359176158905029,True
no fire,no fire,0.9811000823974609,True
no fire,no fire,0.918081521987915,True
no fire,no fire,0.5978331565856934,True
no fire,no fire,0.8815670013427734,True
no fire,no fire,3.3342440128326416,True
no fire,no fire,1.0007827281951904,True
no fire,no fire,1.014420986175537,True
no fire,no fire,0.8898320198059082,True
no fire,no fire,0.8192386627197266,True
no fire,no fire,0.7853882312774658,True
no fire,no fire,0.932720422744751,True
no fire,no fire,0.8871371746063232,True
no fire,no fire,0.8806354999542236,True
no fire,no fire,0.8787193298339844,True
no fire,no fire,0.920926570892334,True
no fire,no fire,0.4741206169128418,True
no fire,no fire,0.5215940475463867,True
no fire,no fire,0.7765679359436035,True
no fire,no fire,0.7402806282043457,True
no fire,no fire,0.5995705127716064,True
no fire,no fire,0.7250862121582031,True
no fire,no fire,0.8948993682861328,True
no fire,no fire,0.758298397064209,True
no fire,no fire,0.7702836990356445,True
no fire,no fire,0.6288003921508789,True
no fire,no fire,0.5027060508728027,True
no fire,no fire,1.1238834857940674,True
no fire,no fire,0.7450025081634521,True
no fire,no fire,0.7623238563537598,True
no fire,no fire,0.9012935161590576,True
no fire,no fire,0.7705438137054443,True
no fire,no fire,0.9904515743255615,True
no fire,no fire,0.8865566253662109,True
no fire,no fire,0.8665933609008789,True
no fire,no fire,0.612231969833374,True
no fire,no fire,0.8659267425537109,True
no fire,no fire,1.0731194019317627,True
no fire,no fire,0.9997599124908447,True
no fire,no fire,1.011045217514038,True
no fire,no fire,0.9780838489532471,True
no fire,no fire,0.8776915073394775,True
no fire,no fire,0.6942908763885498,True
no fire,no fire,0.8082845211029053,True
no fire,no fire,0.787583589553833,True
no fire,no fire,1.025442123413086,True
no fire,no fire,0.802436351776123,True
no fire,no fire,0.8596408367156982,True
no fire,no fire,0.883873462677002,True
no fire,no fire,1.0614967346191406,True
no fire,no fire,1.0601146221160889,True
no fire,no fire,1.05908203125,True
no fire,no fire,0.9806945323944092,True
no fire,no fire,0.7114834785461426,True
no fire,no fire,0.7476825714111328,True
no fire,no fire,0.6751906871795654,True
no fire,no fire,0.9645590782165527,True
no fire,no fire,0.5964446067810059,True
no fire,no fire,0.8248822689056396,True
no fire,no fire,0.8971312046051025,True
no fire,no fire,0.604222297668457,True
no fire,no fire,0.9226171970367432,True
no fire,no fire,1.0158965587615967,True
no fire,no fire,0.5843057632446289,True
no fire,no fire,0.8744337558746338,True
no fire,no fire,0.830996036529541,True
no fire,no fire,0.7545561790466309,True
no fire,no fire,0.9045915603637695,True
no fire,no fire,0.9270124435424805,True
no fire,no fire,0.7655024528503418,True
no fire,no fire,0.6787583827972412,True
no fire,no fire,0.9054834842681885,True
no fire,no fire,0.8469152450561523,True
no fire,no fire,0.7509839534759521,True
no fire,no fire,0.9422779083251953,True
no fire,no fire,0.790259838104248,True
no fire,no fire,0.5597207546234131,True
no fire,no fire,0.6965515613555908,True
no fire,no fire,0.8950603008270264,True
dangerous fire,dangerous fire,1.0161693096160889,True
dangerous fire,controlled fire,0.8670825958251953,False
controlled fire,controlled fire,0.6706697940826416,True
no fire,controlled fire,0.6998097896575928,False
dangerous fire,controlled fire,1.5245957374572754,False
dangerous fire,dangerous fire,0.7176549434661865,True
controlled fire,no fire,0.6461789608001709,False
dangerous fire,dangerous fire,1.1528942584991455,True
controlled fire,dangerous fire,1.2716264724731445,False
controlled fire,controlled fire,1.132220983505249,True
dangerous fire,dangerous fire,0.7599630355834961,True
dangerous fire,dangerous fire,0.7937653064727783,True
controlled fire,no fire,0.85044264793396,False
dangerous fire,dangerous fire,1.1796259880065918,True
controlled fire,controlled fire,1.1791961193084717,True
controlled fire,no fire,1.3783602714538574,False
dangerous fire,dangerous fire,1.1689081192016602,True
controlled fire,controlled fire,0.8827300071716309,True
controlled fire,controlled fire,1.5648295879364014,True
no fire,controlled fire,1.1828196048736572,False
no fire,controlled fire,0.7005102634429932,False
no fire,controlled fire,0.9528264999389648,False
controlled fire,no fire,1.0973410606384277,False
no fire,no fire,1.4816818237304688,True
controlled fire,controlled fire,0.8842616081237793,True
dangerous fire,controlled fire,1.0316979885101318,False
dangerous fire,dangerous fire,1.0228807926177979,True
controlled fire,controlled fire,0.8929417133331299,True
dangerous fire,dangerous fire,1.6252861022949219,True
dangerous fire,no fire,1.3268399238586426,False
dangerous fire,controlled fire,1.0712878704071045,False
controlled fire,controlled fire,1.2105867862701416,True
dangerous fire,no fire,0.4312899112701416,False
controlled fire,no fire,0.7688963413238525,False
dangerous fire,dangerous fire,0.4934878349304199,True
no fire,no fire,1.0322613716125488,True
dangerous fire,dangerous fire,0.5170865058898926,True
dangerous fire,dangerous fire,0.5648517608642578,True
no fire,no fire,0.914515495300293,True
dangerous fire,no fire,3.11568284034729,False
dangerous fire,controlled fire,0.8202834129333496,False
dangerous fire,dangerous fire,1.1990861892700195,True
dangerous fire,controlled fire,0.8209404945373535,False
dangerous fire,dangerous fire,1.2150180339813232,True
dangerous fire,controlled fire,1.2530786991119385,False
dangerous fire,controlled fire,0.8665084838867188,False
dangerous fire,dangerous fire,1.231184959411621,True
dangerous fire,dangerous fire,1.277034044265747,True
dangerous fire,dangerous fire,1.4189362525939941,True
dangerous fire,no fire,1.1921606063842773,False
no fire,controlled fire,1.2415273189544678,False
controlled fire,controlled fire,0.9472775459289551,True
dangerous fire,dangerous fire,1.669419765472412,True
no fire,no fire,1.366245985031128,True
no fire,no fire,1.1636927127838135,True
dangerous fire,dangerous fire,0.7385623455047607,True
no fire,no fire,1.2241902351379395,True
controlled fire,controlled fire,1.1013052463531494,True
dangerous fire,dangerous fire,1.1485388278961182,True
dangerous fire,dangerous fire,1.142155647277832,True
controlled fire,controlled fire,0.9871728420257568,True
controlled fire,controlled fire,1.3348827362060547,True
dangerous fire,dangerous fire,1.1278460025787354,True
dangerous fire,no fire,1.013765573501587,False
dangerous fire,dangerous fire,1.3132226467132568,True
dangerous fire,dangerous fire,0.8676571846008301,True
controlled fire,controlled fire,1.091019630432129,True
dangerous fire,dangerous fire,1.412508487701416,True
controlled fire,controlled fire,1.2613096237182617,True
no fire,no fire,1.3475978374481201,True
dangerous fire,dangerous fire,0.8360273838043213,True
dangerous fire,no fire,1.3518786430358887,False
controlled fire,controlled fire,0.9510140419006348,True
controlled fire,controlled fire,1.206230640411377,True
dangerous fire,dangerous fire,0.9859828948974609,True
dangerous fire,dangerous fire,0.8455116748809814,True
dangerous fire,dangerous fire,0.6830198764801025,True
controlled fire,no fire,0.9911949634552002,False
controlled fire,controlled fire,1.0645790100097656,True
dangerous fire,dangerous fire,0.9040932655334473,True
dangerous fire,dangerous fire,1.4216785430908203,True
dangerous fire,controlled fire,0.8184244632720947,False
dangerous fire,no fire,0.6479425430297852,False
dangerous fire,no fire,1.150587558746338,False
dangerous fire,dangerous fire,1.3667685985565186,True
dangerous fire,dangerous fire,0.9328334331512451,True
controlled fire,controlled fire,1.4444608688354492,True
controlled fire,controlled fire,1.0296993255615234,True
dangerous fire,dangerous fire,1.0385372638702393,True
dangerous fire,controlled fire,1.3267371654510498,False
dangerous fire,controlled fire,1.5684950351715088,False
dangerous fire,no fire,1.2023086547851562,False
dangerous fire,dangerous fire,1.2258386611938477,True
dangerous fire,dangerous fire,0.8560245037078857,True
dangerous fire,dangerous fire,0.8270726203918457,True
no fire,controlled fire,1.5785813331604004,False
dangerous fire,dangerous fire,0.9136221408843994,True
no fire,no fire,1.3919854164123535,True
controlled fire,no fire,0.9614403247833252,False
controlled fire,no fire,0.8331639766693115,False
controlled fire,controlled fire,1.4000630378723145,True
no fire,no fire,1.4419806003570557,True
dangerous fire,dangerous fire,1.567833662033081,True
no fire,controlled fire,1.2278947830200195,False
dangerous fire,dangerous fire,1.3770503997802734,True
dangerous fire,dangerous fire,1.1521835327148438,True
controlled fire,controlled fire,1.2280018329620361,True
dangerous fire,dangerous fire,1.7168431282043457,True
controlled fire,controlled fire,0.8262579441070557,True
controlled fire,controlled fire,0.7829921245574951,True
dangerous fire,dangerous fire,1.1575922966003418,True
dangerous fire,dangerous fire,1.199470043182373,True
no fire,controlled fire,1.4893641471862793,False
controlled fire,controlled fire,1.616309404373169,True
dangerous fire,controlled fire,1.1303272247314453,False
no fire,no fire,1.1458842754364014,True
dangerous fire,controlled fire,0.6526737213134766,False
dangerous fire,dangerous fire,1.2230517864227295,True
dangerous fire,no fire,1.2896065711975098,False
controlled fire,controlled fire,0.9172115325927734,True
dangerous fire,dangerous fire,0.8737468719482422,True
dangerous fire,controlled fire,0.6508417129516602,False
dangerous fire,dangerous fire,1.0002548694610596,True
dangerous fire,dangerous fire,0.9966294765472412,True
controlled fire,controlled fire,0.5970067977905273,True
controlled fire,no fire,0.6103363037109375,False
dangerous fire,dangerous fire,1.3909893035888672,True
controlled fire,controlled fire,0.8880715370178223,True
dangerous fire,dangerous fire,0.5879058837890625,True
no fire,no fire,0.756676197052002,True
controlled fire,controlled fire,1.0048232078552246,True
dangerous fire,no fire,1.0434503555297852,False
dangerous fire,controlled fire,0.8978497982025146,False
dangerous fire,dangerous fire,0.7716588973999023,True
dangerous fire,controlled fire,0.9655988216400146,False
no fire,controlled fire,0.6551258563995361,False
controlled fire,no fire,0.7434942722320557,False
controlled fire,no fire,0.7098267078399658,False
dangerous fire,controlled fire,0.7560973167419434,False
controlled fire,controlled fire,0.7271254062652588,True
no fire,no fire,0.9632456302642822,True
controlled fire,controlled fire,0.6336517333984375,True
dangerous fire,controlled fire,0.9663310050964355,False
dangerous fire,dangerous fire,0.6650435924530029,True
controlled fire,controlled fire,0.7080543041229248,True
controlled fire,no fire,0.818561315536499,False
no fire,no fire,0.7423264980316162,True
dangerous fire,dangerous fire,1.0419878959655762,True
controlled fire,controlled fire,0.8108623027801514,True
dangerous fire,dangerous fire,0.7263662815093994,True
controlled fire,controlled fire,0.8578445911407471,True
no fire,no fire,0.7814702987670898,True
