image_path,caption,label
fire_dataset_jpg/image281.jpg,"The image shows a hospital room with a patient lying in a bed. The room has medical equipment, including an IV stand and a monitor. There is a television mounted on the wall, and a window with blinds partially open. The floor is wooden, and there is a blue exercise ball near the bed.",no fire
fire_dataset_jpg/image467.jpg,"The image shows a bedroom with a bed covered in a plaid blanket, a wooden desk with a laptop, a lamp, and a rocking chair. There is a framed picture on the wall above the bed and a door in the background.",no fire
fire_dataset_jpg/image669.jpg,"The image shows a bedroom with blue walls, a bed with a metal headboard, a window with white curtains, and two lamps on nightstands. The room has a tiled floor.",no fire
fire_dataset_jpg/image858.jpg,"The image shows a bedroom with a wooden headboard and a bed covered with a white mattress. There is a large window with a metal screen, allowing natural light to enter the room. The walls are painted in a light color, and there are curtains on either side of the window.",no fire
fire_dataset_jpg/image783.jpg,"The image shows a modern bedroom with a large bed covered in pink and brown bedding. The room has a pink wall, a window with brown curtains, and a television mounted on the wall. There is a lamp on a nightstand next to the bed.",no fire
fire_dataset_jpg/image249.jpg,"The image shows a small room with a bed covered in a patterned blanket. There is a small table with a blue object on it next to the bed. A window with a curtain allows natural light into the room. The walls are painted white, and there is a decorative metal panel on the wall.",no fire
fire_dataset_jpg/image425.jpg,"The image shows two twin beds with floral bedspreads in a room with yellow walls. There are three framed pictures on the wall, a blue lamp with a white lampshade on a small table between the beds, and a brown carpeted floor.",no fire
fire_dataset_jpg/image438.jpg,The image shows a neatly made bed in a bedroom with beige bedding and a wooden headboard. There is a nightstand next to the bed with a lamp and a phone on it. The room has yellow walls and a mirror above the bed. The floor appears to be carpeted.,no fire
fire_dataset_jpg/image260.jpg,"The image shows a cozy dining room with a round wooden table surrounded by six upholstered chairs. The room features patterned curtains, a chandelier hanging from the ceiling, and a vintage-style cabinet with decorative plates on its shelves. The floor is covered with a patterned rug.",no fire
fire_dataset_jpg/image631.jpg,"The image shows a dining room with a table covered by a floral-patterned tablecloth. There is a bottle of red liquid on the table, and several chairs are arranged around it. A framed picture hangs on the wall above the table.",no fire
fire_dataset_jpg/image764.jpg,"The image shows a modern office space with a desk, chair, laptop, printer, and a potted plant. There is a small, gray object on the floor that appears to be a fire extinguisher.",no fire
fire_dataset_jpg/image1024.jpg,"The image shows a serene outdoor patio area with a stone-paved seating area featuring wicker chairs and a round stone fire pit. The patio is adjacent to a wooden structure with large windows, and there is a well-maintained lawn and garden with trees and flowers in the background. The sky appears clear and sunny.",controlled fire
fire_dataset_jpg/image445.jpg,"The image shows an office space with a desk, computer, and chairs. There is a large window with a view of a cityscape, and a potted plant is visible to the right side of the room.",no fire
fire_dataset_jpg/image995.jpg,"The image shows a hospital room with medical equipment, including an IV stand, an oxygen machine, and a monitor. The room appears to be well-lit and clean.",no fire
fire_dataset_jpg/image208.jpg,"The image shows a modern office space with two desks, each equipped with a computer monitor, keyboard, mouse, and office supplies. The room features large windows allowing natural light to flood in, and there is a wooden floor. The office has a clean and organized appearance.",no fire
fire_dataset_jpg/image907.jpg,"The image shows a room with wooden floors, a bed covered with a blue blanket, and two windows with curtains. The walls are painted white, and there is a vent near the floor.",no fire
fire_dataset_jpg/image74.jpg,"The image shows a modern office space with a large window offering a view of a cityscape. The room features a white desk with a computer monitor, a black office chair, and a lamp. To the left, there is a bookshelf filled with books and decorative items. On the right side, there is a white sofa with pillows and a framed picture hanging above it. The ceiling has a modern light fixture.",no fire
fire_dataset_jpg/image218.jpg,"The image shows a hospital room with a patient bed, a chair, a table, and various medical equipment. The room has a window with curtains and a television mounted on the wall. There is no visible sign of fire or smoke.",no fire
fire_dataset_jpg/image319.jpg,"The image shows a clean, well-lit hospital room with several medical beds arranged in a row. The room has light blue curtains, a window with blinds, and medical equipment hanging from the ceiling. There are no visible signs of fire or smoke.",no fire
fire_dataset_jpg/image189.jpg,"The image shows a neatly organized home office with wooden furniture including a tall chest of drawers, a desk, and a bookshelf. On the desk, there is a computer monitor, keyboard, mouse, and a printer. The room has a staircase in the background, and the walls are adorned with framed pictures.",no fire
fire_dataset_jpg/image1002.jpg,"The image shows an empty room with a desk, chair, and a window with bars. The room appears to be part of a larger building, possibly an office or a study area.",no fire
fire_dataset_jpg/image465.jpg,"The image shows an office setting with a wooden desk, two chairs, a lamp, and a window with a view of trees outside. There is no visible sign of fire or smoke.",no fire
fire_dataset_jpg/image662.jpg,"The image shows a dining area with a table covered by a patterned tablecloth. There are four wooden chairs around the table, and a small bowl is placed on it. A hanging light fixture is visible above the table. The room has a window with floral curtains, and a framed picture hangs on the wall to the left of the table.",no fire
fire_dataset_jpg/image387.jpg,"The image shows a neatly arranged bedroom with a bed covered in light blue bedding and adorned with three pillows. The bed is positioned against a wall that features two framed pictures. To the left of the bed, there is a wooden nightstand with a lamp and a telephone on it. The room has a cozy ambiance with a striped rug in front of the bed.",no fire
fire_dataset_jpg/image939.jpg,"The image shows a hotel room with a bed, a television, a chair, and a lamp. The room has curtains covering the windows and a carpeted floor.",no fire
fire_dataset_jpg/image230.jpg,"The image shows a well-furnished living room with a dining table set for four, featuring patterned chairs. The kitchen area is visible in the background, equipped with modern appliances and a breakfast bar. The room has large windows with decorative curtains, allowing natural light to fill the space. A cozy sofa with pillows is positioned near the window, and a lamp is placed on a side table.",no fire
fire_dataset_jpg/image365.jpg,"The image shows a bedroom with a four-poster bed covered in white linens. There is a ceiling fan above the bed, and the room has a window with a view of greenery outside. The walls are decorated with framed pictures and a calendar.",no fire
fire_dataset_jpg/image732.jpg,"The image shows an office desk with a laptop, a flag, a calendar, a pen holder, and a potted plant. The desk is made of wood and has a dark finish.",no fire
fire_dataset_jpg/image262.jpg,"The image shows a luxurious bedroom with a canopy bed covered in a yellow blanket and colorful pillows. The room features a chandelier hanging from the ceiling, a large window with floral curtains, and a cozy armchair with a red pillow. The walls are painted in a light color, and there is a view of the outdoors through the window.",no fire
fire_dataset_jpg/image26.jpg,"The image shows a well-furnished hotel room with two double beds, a television, a nightstand with a lamp, and a large window offering a view of a city skyline and a harbor with boats. The room has beige walls, curtains, and carpeted flooring.",no fire
fire_dataset_jpg/image990.jpg,"The image shows a hotel room with two beds covered in green and blue patterned bedding. Between the beds is a nightstand with a green lamp, a telephone, and a small alarm clock. The walls are adorned with framed artwork depicting tropical scenes.",no fire
fire_dataset_jpg/image685.jpg,"The image shows a cozy home office with a green desk, white shelves, and a white chair. There is a laptop on the desk, a green rug on the floor, and a couch with pillows and a blanket. The room has a modern and organized appearance.",no fire
fire_dataset_jpg/image698.jpg,"The image shows a well-lit, spacious room with large windows that let in natural light. The room features a dining table with chairs, a vase of flowers, and a pumpkin decoration. There is also a chandelier hanging from the ceiling. The floor appears to be tiled, and the overall atmosphere is bright and inviting.",no fire
fire_dataset_jpg/image537.jpg,The image shows a bedroom with a bed covered in white bedding. The room has beige walls and a window with a view of another building outside. There is a black metal bed frame with intricate designs.,no fire
fire_dataset_jpg/image366.jpg,"A woman is standing next to a hospital bed with medical equipment and supplies around her. There is a wheelchair with clothes draped over it in the foreground, and various items on the bedside table including a water bottle and a plate.",no fire
fire_dataset_jpg/image680.jpg,"The image shows a well-decorated bedroom with a four-poster bed covered in yellow bedding and multiple pillows. The room features floral-patterned curtains, a chandelier hanging from exposed wooden beams, and a large window with a view of the outdoors. A couch with a red pillow is also visible, along with a vase of flowers on a table next to the window.",no fire
fire_dataset_jpg/image718.jpg,"The image shows a well-furnished dining room with a wooden table set for a meal. The table is adorned with a patterned tablecloth, silverware, and candles. There are several chairs around the table, and the walls are decorated with framed pictures and artwork. The room has a warm and inviting atmosphere.",no fire
fire_dataset_jpg/image978.jpg,"The image shows a well-furnished hotel room with a large bed against an orange wall, a wooden headboard, and a nightstand with a lamp. There is a desk with a laptop, a chair, and a small table with a vase of flowers. The room has large windows with curtains, allowing natural light to enter.",no fire
fire_dataset_jpg/image143.jpg,"The image shows a cozy bedroom with a large bed covered in a green and floral-patterned comforter. There is a wooden nightstand with a lamp on it, and a chair with a cushion nearby. The room has a fireplace with a mantel decorated with a wreath and a candle. The walls are adorned with patterned wallpaper, and there is a window with curtains.",controlled fire
fire_dataset_jpg/image695.jpg,"The image shows a luxurious office space with a modern design. The room features a large curved ceiling with recessed lighting, a desk with a black finish, and several chairs. There is a purple carpeted floor, and the walls are adorned with framed artwork and decorative items. Large windows allow natural light to flood the room, and there are potted plants adding a touch of greenery.",no fire
fire_dataset_jpg/image982.jpg,"The image shows a bedroom with a wooden dresser containing a television and electronic devices. The room has a bed with a wooden headboard, and there is an open doorway leading to a bathroom where a shower is visible. The walls are painted white, and the overall lighting appears to be warm.",no fire
fire_dataset_jpg/image27.jpg,"The image shows an empty office space with cubicles and large windows. The walls are white, and there is a desk with a computer monitor in the background. The ceiling has fluorescent lights.",no fire
fire_dataset_jpg/image63.jpg,"The image depicts a modern living room with a neutral color palette. The room features a large beige sofa adorned with blue and white pillows, two small side tables with dried floral arrangements, and a green ottoman. In the background, there is a bookshelf filled with books and decorative items, and a wall with a geometric pattern. The overall atmosphere is calm and serene.",no fire
fire_dataset_jpg/image912.jpg,"The image shows a cozy dining room with red walls, white window treatments, and wooden furniture. A colorful rug with a fruit and vegetable pattern is placed on the hardwood floor. The room features a chandelier hanging from the ceiling and several framed pictures on the walls.",no fire
fire_dataset_jpg/image899.jpg,"The image shows a modern office space with large windows offering a view of city buildings. The room features a desk with a laptop, a chair, and a small potted plant. There is a flat-screen TV mounted on the wall above the desk. The room has a clean and organized appearance.",no fire
fire_dataset_jpg/image726.jpg,"The image shows a neatly arranged bedroom with a floral-patterned bedspread, a nightstand with a lamp, a television mounted on the wall, and a window with floral curtains. The room appears clean and well-maintained.",no fire
fire_dataset_jpg/image24.jpg,"The image shows a well-furnished room with beige walls, white trim, and wooden flooring. There is a dining table with four chairs, a small table lamp, and a red bag on the floor. The room has large windows with beige curtains.",no fire
fire_dataset_jpg/image585.jpg,"The image shows a cozy room with a wooden dining table surrounded by four green chairs. On the table, there is a white vase with flowers and a red candle. In the background, a kitchen area with various appliances and a ladder leaning against the wall can be seen. The room has a warm and inviting atmosphere.",no fire
fire_dataset_jpg/image306.jpg,"The image shows a cozy dining area with wooden furniture, including chairs and a table. On the table, there is a green teapot, two cups, and a vase with pink flowers. The room has a warm, inviting atmosphere with wooden floors and walls.",no fire
fire_dataset_jpg/image38.jpg,"The image shows a cozy room with blue walls, wooden floors, and a wooden dresser in the center. On the dresser, there is a small statue, a clock, and a potted plant. To the left of the dresser, there is a tall floor lamp with two white lampshades. On the right side of the dresser, there is another bookshelf filled with books. The room has a warm and inviting atmosphere.",no fire
fire_dataset_jpg/image846.jpg,"The image shows a hospital room with a patient lying in bed. The room has a sink, a chair, and a table with various items on it. There is a mirror above the bed and a window with curtains. The walls are painted yellow and purple.",no fire
fire_dataset_jpg/image712.jpg,"The image shows a well-decorated dining room with a chandelier hanging from the ceiling, red curtains with floral patterns, a framed artwork on the wall, and a wooden table set with plates and a pitcher. The room has a high ceiling with a decorative archway leading to another space.",no fire
fire_dataset_jpg/image600.jpg,"The image shows a hospital room with two beds, each covered with blue sheets. There is a bedside table with a lamp, a telephone, and some medical equipment. The room has a window with curtains and a chair at the foot of one bed.",no fire
fire_dataset_jpg/image540.jpg,"The image shows a well-organized workspace with a vintage computer setup on a green desk. The desk has a white keyboard, a white mouse, a telephone, a notepad, and a small vase with flowers. Behind the desk, there is a wooden shelf with various items including a candle holder, a framed picture, and other decorative objects. The overall setting appears to be a home office or study area.",no fire
fire_dataset_jpg/image191.jpg,"The image shows a bedroom with two beds covered in striped blankets. The room has wooden walls and a ceiling fan. There is a window in the background, and a small area of the floor appears to be wet.",no fire
fire_dataset_jpg/image470.jpg,"The image shows a modern kitchen with a blue countertop and white chairs around a dining table. There is a potted plant hanging from the ceiling, and a window with a view of greenery outside. The kitchen has stainless steel appliances and a chandelier hanging above the table.",no fire
fire_dataset_jpg/image792.jpg,"The image shows an office setting with several desks arranged around a central table. The room has large windows with blue blinds, and there are potted plants placed near the windows. The ceiling has recessed lighting fixtures.",no fire
fire_dataset_jpg/image715.jpg,"The image shows a small bedroom with a bed covered in orange bedding and multiple pillows. There is a bicycle leaning against the wall near the window, which has curtains. The room appears to be well-lit.",no fire
fire_dataset_jpg/image216.jpg,"The image shows a well-organized home office with a wooden desk, chair, and shelves filled with books and decorative items. There is a framed picture on the wall, a clock on a sideboard, and a vase on a table. The room has a warm, inviting atmosphere with a rug on the floor.",no fire
fire_dataset_jpg/image235.jpg,"The image shows an office setting with a wooden desk, two chairs, a lamp, a globe, framed pictures, and a potted plant. The room has a bulletin board on the wall and a window with vertical blinds.",no fire
fire_dataset_jpg/image507.jpg,"A hospital room with a patient lying in bed, covered in white sheets and wearing a medical gown. The bed is positioned next to a bedside table with various items including a phone, a notebook, and a bottle of water. There is another bed in the background with a child's toy and a pillow.",no fire
fire_dataset_jpg/image293.jpg,"The image shows a bedroom with a bed, a desk with a chair, and a window covered by patterned curtains. The room appears to be well-lit and clean.",no fire
fire_dataset_jpg/image551.jpg,"The image shows a modern office space with a wooden desk, two black chairs, a computer monitor, and various office supplies. The room has a clean, minimalist design with shelves containing books and other items.",no fire
fire_dataset_jpg/image603.jpg,"The image shows a formal dining room with a table set for a meal. The table is covered with a white tablecloth and has place settings including plates, glasses, and cutlery. A chandelier hangs from the ceiling, and there is a portrait of a man on the wall. The room has wooden beams on the ceiling and a door with a decorative frame.",no fire
fire_dataset_jpg/image468.jpg,"The image shows a bedroom with a bed covered in a colorful quilt, a standing lamp with a candle, and a window with lace curtains. The room has wooden trim and a door leading to another room.",no fire
fire_dataset_jpg/image352.jpg,"The image shows a well-furnished room with wooden furniture, including a large bookshelf filled with books, a desk with a lamp, and a chair. The room has a window with curtains and a chandelier hanging from the ceiling. There is a potted plant on the desk and a candle on the shelf.",no fire
fire_dataset_jpg/image873.jpg,"The image shows a bedroom with two beds covered in patterned linens. There is a wooden dresser with a lamp on it to the left, and a mirror above the dresser. A framed picture hangs on the wall behind the bed on the right. The room has a cozy atmosphere with soft lighting.",no fire
fire_dataset_jpg/image488.jpg,"The image shows a hospital room with a patient bed covered in pink blankets and pillows. There is a chair next to the bed, and a balloon with a cartoon character attached to the head of the bed. The room has a window with a view of trees outside.",no fire
fire_dataset_jpg/image113.jpg,"The image shows a hospital room with several medical beds arranged in a row. The beds have blue and orange sheets, and there are curtains hanging from the ceiling. The room has tiled flooring and appears to be well-lit.",no fire
fire_dataset_jpg/image629.jpg,"The image shows a cozy bedroom with a bed covered in a white blanket, a lamp with a green shade casting a warm glow, and a table with a magazine. The room has framed pictures on the wall and a window with blinds.",no fire
fire_dataset_jpg/image639.jpg,"The image shows a bedroom with two beds, each covered with striped blankets and pillows. There is a lamp with a beige shade on a bedside table next to one bed. A radiator is visible behind the beds, and a painting hangs on the wall above one bed. The room appears to be well-lit with natural light coming through a window with white curtains.",no fire
fire_dataset_jpg/image125.jpg,"The image shows a room with a bed covered in an orange blanket. There is a window to the right, and a piece of furniture with a white base and a wooden top is visible in the foreground.",no fire
fire_dataset_jpg/image109.jpg,"The image shows an office setting with a large wooden desk, several chairs, a whiteboard, a potted plant, and various office supplies. The room has large windows with blinds, allowing natural light to enter. There is no visible sign of fire or smoke.",no fire
fire_dataset_jpg/image505.jpg,"The image shows a room with a white dresser and mirror, a potted plant to the right, and a colorful blanket on the floor. The walls are plain, and there is a ceiling fan visible.",no fire
fire_dataset_jpg/image1012.jpg,"The image depicts a dimly lit room with light blue walls and wooden floors. There is a red armchair and a matching ottoman in the foreground, a wooden dresser with a mirror on top, and a lamp on a table to the right. The room appears to be empty.",no fire
fire_dataset_jpg/image51.jpg,"The image shows a room with a white door, a mirror reflecting part of the room, and a wall clock. The floor appears to be carpeted.",no fire
fire_dataset_jpg/image21.jpg,"The image shows a well-decorated dining room with a large table set for a meal. The table is adorned with place settings, wine glasses, and floral centerpieces. A chandelier hangs from the ceiling, and the walls are decorated with framed pictures and a fireplace. The room has red chairs and curtains, creating a warm and inviting atmosphere.",no fire
fire_dataset_jpg/image564.jpg,"The image shows a small, tidy bedroom with a wooden desk, chair, and bookshelf. There is a bed with a blue blanket and pillows against the wall, and a window with dark curtains. The room appears to be well-organized and clean.",no fire
fire_dataset_jpg/image770.jpg,"The image shows a well-organized office space with a wooden desk, a chair, a bookshelf filled with books, and a filing cabinet on wheels. There is a laptop on the desk, and various items such as a basket, a picture frame, and a few other small objects are visible.",no fire
fire_dataset_jpg/image1020.jpg,"The image shows a home office with a wooden desk featuring three computer monitors, a keyboard, and a mouse. There is a chair in front of the desk, and a window with brown curtains to the right. Above the desk, there is a shelf with some books and a small plant. The walls are painted blue.",no fire
fire_dataset_jpg/image81.jpg,"The image shows an office setting with two desks, several chairs, a couch, and large windows with blinds. The room appears to be well-lit and clean.",no fire
fire_dataset_jpg/image803.jpg,"The image shows a cluttered workspace with a computer monitor, keyboard, mouse, and various items on a desk. There is a chair in front of the desk, and shelves filled with books and other objects to the left. The room appears to be dimly lit, possibly due to the time of day or lighting conditions.",no fire
fire_dataset_jpg/image851.jpg,"The image shows a conference room with a long rectangular table surrounded by several chairs. The room has large windows with blinds, allowing natural light to enter. The carpeted floor is visible, and there are no signs of fire or smoke.",no fire
fire_dataset_jpg/image475.jpg,"The image shows an office setting with multiple desks arranged in rows, each equipped with computer monitors and keyboards. There are several chairs around the desks, and potted plants are placed at intervals along the walls. The room appears to be well-lit, suggesting it is daytime.",no fire
fire_dataset_jpg/image554.jpg,"The image depicts a modern office space with two glass tables and chairs. One table has a laptop on it, and there is a small potted plant on one of the tables. The room has large windows with a view of city buildings outside. The floor is wooden, and there is a red rug in front of one of the tables.",no fire
fire_dataset_jpg/image127.jpg,The image shows two neatly made beds with blue and white patterned bedding. There is a framed picture hanging on the wall above one bed and a lamp with a white shade on a bedside table next to the other bed. The room appears to be well-lit by natural light coming through a window with blinds.,no fire
