image_path,label,caption
FIRENET/train/image48.jpg,controlled fire,"A firefighter wearing protective gear is using a tool to extinguish a fire inside a building. The fire appears to be contained within a structure, and there are no signs of widespread damage or danger."
FIRENET/train/image49.jpg,controlled fire,"A single lit candle placed on a bed of small stones, surrounded by a rustic wooden background."
FIRENET/train/image50.jpg,dangerous fire,"The image shows a busy urban scene with multiple vehicles, including taxis, driving under a bridge. There are several red traffic lights with illuminated crosses, indicating a stop signal. In the background, there is a visible fire with flames and smoke rising from it, suggesting a fire emergency."
FIRENET/train/image51.jpg,dangerous fire,A house is engulfed in flames with thick smoke rising from the roof. The fire appears to be spreading rapidly.
FIRENET/train/image52.jpg,dangerous fire,"A white van is engulfed in flames on a highway, with thick black smoke billowing from the vehicle."
FIRENET/train/image53.jpg,dangerous fire,"The image shows a scene of a car engulfed in flames with thick smoke rising from it. There are several people standing around the vehicle, and there is a building in the background with smoke billowing out."
FIRENET/train/image54.jpg,controlled fire,A lit candle with a small flame burning against a dark background.
FIRENET/train/image55.jpg,dangerous fire,"A white pickup truck is engulfed in flames, with thick black smoke billowing from the vehicle. The truck appears to be on fire, and there are no visible signs of controlled fire or danger."
FIRENET/train/image56.jpg,controlled fire,"The image shows a close-up of a metal pot with flames burning inside it, suggesting a controlled fire scenario."
FIRENET/train/image57.jpg,controlled fire,"The image shows a candle burning on a wooden surface, surrounded by several other candles that appear to be lit. The candles are placed in a glass holder, and the scene has a warm, cozy ambiance."
FIRENET/train/image58.jpg,controlled fire,"The image shows a gas stove with flames burning on one of the burners, indicating a controlled fire situation."
FIRENET/train/image59.jpg,controlled fire,"The image shows a serene setting with a wooden surface adorned with a few candles, a small plant, and some containers. The candles are lit, emitting a soft glow, and there are no signs of fire or smoke."
FIRENET/train/image60.jpg,dangerous fire,"A truck is on fire on a road, with flames and thick black smoke billowing from the back of the vehicle."
FIRENET/train/image61.jpg,controlled fire,"A chef is cooking in a kitchen with flames coming from a pan, indicating a controlled fire situation."
FIRENET/train/image62.jpg,controlled fire,"The image shows a lit candle placed on a metal holder, surrounded by green and yellow ribbons. The candle is the main focus, with a small flame visible."
FIRENET/train/image63.jpg,controlled fire,"The image shows a close-up of a lit matchstick with a small flame burning at the tip. The background is dark, emphasizing the bright flame and the smoke rising from the match."
FIRENET/train/image64.jpg,controlled fire,"A person cooking over a flaming stove, with flames visibly rising from the pan. The kitchen appears to be well-equipped with various cooking utensils and pots."
FIRENET/train/image65.jpg,dangerous fire,"A car is on fire on the side of a road, with flames and smoke billowing from the vehicle. The car is positioned on the right side of the road, surrounded by greenery."
FIRENET/train/image66.jpg,controlled fire,"A person is holding a lit candle in a dark environment, possibly at night."
FIRENET/train/image67.jpg,controlled fire,A person is lighting a cigarette with a lit matchstick against a dark background.
FIRENET/train/image68.jpg,dangerous fire,"The image shows a large fire burning on the side of a highway, with thick black smoke billowing into the sky. The fire appears to be consuming a vehicle, possibly a truck, and there are no visible signs of controlled fire or danger."
FIRENET/train/image69.jpg,dangerous fire,"The image shows a car on fire at night with flames and smoke billowing from it. The scene appears to be outdoors, possibly on a road or street, with other vehicles and lights visible in the background."
FIRENET/train/image70.jpg,dangerous fire,"A blue van is engulfed in flames with thick black smoke rising from the fire. The van appears to be on fire, and there are no visible signs of controlled fire or danger."
FIRENET/train/image71.jpg,dangerous fire,"The image shows a building with a large flame burning from the ground up, indicating a dangerous fire situation."
FIRENET/train/image72.jpg,dangerous fire,The image shows a large pile of burning debris in an outdoor setting with trees and a building in the background. The fire is intense with bright orange flames and thick black smoke rising from the pile.
FIRENET/train/image73.jpg,dangerous fire,"A red pickup truck is engulfed in flames, with thick black smoke rising from the vehicle. The truck is parked in front of a house, and there are no visible signs of controlled fire or danger."
FIRENET/train/image74.jpg,dangerous fire,"A car is on fire on a road at night, with flames and smoke billowing from the vehicle."
FIRENET/train/image75.jpg,controlled fire,"The image shows a still life scene with a feather pen resting on a piece of parchment paper. Next to the feather pen, there is a lit candle in a glass holder, and a small, intricately designed object that resembles a hook or a similar tool. The background appears to be dark, possibly indicating a nighttime setting."
FIRENET/train/image76.jpg,dangerous fire,"A van is engulfed in flames, with thick black smoke billowing from the vehicle. The flames are intense and appear to be spreading rapidly."
FIRENET/train/image77.jpg,controlled fire,"A person is cooking on a gas stove with flames coming from the pan, indicating a controlled fire situation."
FIRENET/train/image78.jpg,dangerous fire,"The image shows a highway scene with a large black plume of smoke rising from a vehicle on the road. Several cars are stopped behind the vehicle, and there is a visible fire burning under the hood of the vehicle."
FIRENET/train/image79.jpg,dangerous fire,"The image shows a truck engulfed in flames with thick black smoke billowing from the front. The truck appears to be on fire, and there are no visible signs of controlled fire or danger."
FIRENET/train/image80.jpg,dangerous fire,"The image shows two side-by-side photos of a fire burning in an urban setting. The flames are intense and appear to be consuming a structure, with thick black smoke rising from the fire. The background includes tall buildings and a street with people walking by."
FIRENET/train/image81.jpg,controlled fire,"A cupcake with white frosting and a single lit candle on top, placed on a dark wooden surface."
FIRENET/train/image82.jpg,controlled fire,"The image shows a single lit candle placed on a wooden surface, emitting a soft glow and a small flame at the top."
FIRENET/train/image83.jpg,dangerous fire,"The image shows a person standing near a pile of debris and a burning structure. The person is wearing a helmet and holding a tool, possibly a shovel. There is a significant amount of smoke and flames visible behind the person."
FIRENET/train/image84.jpg,controlled fire,"The image shows a lit candle placed on a textured surface, possibly fabric, with a book opened next to it. The candle has a single flame burning brightly, and there are no signs of fire or smoke."
FIRENET/train/image85.jpg,controlled fire,"A child sitting in front of a small, contained fire in a bucket, with flames burning brightly and the child holding a small object over the fire."
FIRENET/train/image86.jpg,dangerous fire,"A bus is engulfed in flames with thick black smoke billowing from the front. Firefighters are present, wearing helmets and protective gear, and there is a fire hose nearby."
FIRENET/train/image87.jpg,dangerous fire,"The image shows a street scene at night with a car on fire. Flames are visible coming from the rear of the car, and there is thick smoke rising into the air. The car is parked on the side of the road, and there are traffic lights and other vehicles in the background."
FIRENET/train/image88.jpg,dangerous fire,"The image shows a car on fire on the side of a road. The car is engulfed in flames, and there is thick smoke rising from the vehicle. The road appears to be a two-lane highway with a solid yellow line dividing the lanes."
FIRENET/train/image89.jpg,controlled fire,A firefighter is using a hose to extinguish a fire in front of a white SUV. The fire appears to be contained and under control.
FIRENET/train/image90.jpg,controlled fire,"The image shows a serene scene with several lit candles placed on a table. The candles are surrounded by red rose petals, creating a romantic and peaceful atmosphere. The flames are small and contained within the glass holders."
FIRENET/train/image91.jpg,dangerous fire,"The image shows a large fire engulfing a building and its surroundings. Flames and smoke are billowing from the structure, indicating a severe fire situation. The fire appears to be spreading rapidly, as evidenced by the intense flames and smoke rising high into the air."
FIRENET/train/image92.jpg,dangerous fire,"A firefighter is extinguishing a car fire on a city street. The car is engulfed in flames, and there is thick smoke rising from the vehicle."
FIRENET/train/image93.jpg,controlled fire,"The image shows a candle placed on a decorative holder in front of a dark wooden door with intricate carvings. The candle is lit, casting a warm glow."
FIRENET/train/image94.jpg,controlled fire,"A person is holding a lit cigarette in a dimly lit environment, possibly a bar or a dark room."
FIRENET/train/image95.jpg,dangerous fire,"A car is engulfed in flames on the side of a road, with thick smoke rising from the fire."
FIRENET/train/image96.jpg,controlled fire,"A person cooking at a stove with flames coming from the pan, indicating a controlled fire situation."
FIRENET/train/image97.jpg,controlled fire,"The image shows a lit candle placed on a table next to some small decorative items. The candle is the main focus, emitting a warm glow."
FIRENET/train/image98.jpg,dangerous fire,A truck is on fire on a road with thick black smoke billowing into the sky.
FIRENET/train/image99.jpg,dangerous fire,"A white pickup truck is parked in front of a large fire burning through dry grass and bushes. The flames are intense and spreading rapidly, with thick smoke rising from the fire."
FIRENET/train/image100.jpg,controlled fire,"A person holding a lit cigarette, with a blurred background that suggests an outdoor setting with some greenery and sunlight."
FIRENET/train/image101.jpg,dangerous fire,"A vehicle is engulfed in flames and thick smoke, indicating a dangerous fire situation."
FIRENET/train/image102.jpg,dangerous fire,"The image shows two side-by-side photos of a street scene with a large fire burning in the middle of the road. Flames and thick smoke are visible, and there are people walking around the fire. Traffic lights and street signs are also present."
FIRENET/train/image103.jpg,dangerous fire,"A truck is on fire under an overpass, with thick black smoke billowing from the back of the vehicle."
FIRENET/train/image104.jpg,dangerous fire,The image shows a building on fire with thick black smoke billowing from the windows and flames visible inside. The sky is clear and the scene appears to be during the day.
FIRENET/train/image105.jpg,dangerous fire,A house on fire with flames and thick black smoke billowing from the roof and windows. The fire is actively being extinguished by firefighters using hoses.
FIRENET/train/image106.jpg,dangerous fire,"The image shows a vehicle on fire on a road, with flames and smoke billowing from the back of the vehicle. The scene appears to be outdoors during the day."
FIRENET/train/image107.jpg,controlled fire,"A person holding a lighter, with a lit cigarette in their hand, against a dark background."
FIRENET/train/image108.jpg,dangerous fire,"A bus is on fire with flames and smoke billowing from it. The bus is on a road next to a fence, and there are other vehicles and people in the background."
FIRENET/train/image109.jpg,dangerous fire,"The image shows a street scene with a large fire burning on the left side of the road. A bus is engulfed in flames, and there is thick smoke rising from the fire. The street is lined with trees and buildings, and the ground is covered in snow."
FIRENET/train/image110.jpg,dangerous fire,"A muscular man holding a flaming object, possibly a pan or bowl, with intense flames and smoke rising from it."
FIRENET/train/image111.jpg,dangerous fire,A cat with a grumpy expression is standing in front of a car that is on fire under an overpass.
FIRENET/train/image112.jpg,dangerous fire,"The image shows a car accident scene with a white car parked on the side of the road. A large fire is burning behind the car, with flames and smoke rising from the wreckage. There are power lines and electrical equipment in the background."
FIRENET/train/image113.jpg,dangerous fire,"The image shows a highway scene where a bus is on fire. Flames are visible from the back of the bus, and there is thick smoke rising from the vehicle. Several people are gathered around the burning bus, some of whom appear to be watching the incident. The road is lined with trees and other vehicles are visible in the background."
FIRENET/train/image114.jpg,controlled fire,"A person holding a lit matchstick over a burning match, with a flame visible."
FIRENET/train/image115.jpg,dangerous fire,"A car is engulfed in flames with thick smoke billowing from the back of the vehicle. The scene appears to be outdoors, possibly on a road or parking area, with greenery in the background."
FIRENET/train/image116.jpg,dangerous fire,"A bus is engulfed in flames, with thick smoke rising from the fire. The bus is parked in front of a building with a sign that reads 'LAPINA PL'. The fire appears to be out of control."
FIRENET/train/image117.jpg,dangerous fire,"A car is on fire in the middle of a road, with flames and thick black smoke billowing from it. Two people are standing nearby, observing the incident."
FIRENET/train/image118.jpg,dangerous fire,"The image shows a large fire with intense flames and thick smoke rising from a tanker truck. The tanker truck is labeled 'Coca-Cola,' and there are several other vehicles and emergency personnel nearby."
FIRENET/train/image119.jpg,dangerous fire,"A building on fire with flames and smoke billowing from the roof and windows, indicating a dangerous fire situation."
FIRENET/train/image120.jpg,dangerous fire,The image shows a house engulfed in flames with thick black smoke rising from the roof. The surrounding area appears to be a residential neighborhood with trees and buildings in the background.
FIRENET/train/image121.jpg,dangerous fire,"An aerial view shows a bus engulfed in flames at a bus stop. The bus has visible smoke and fire coming from the front, indicating a fire emergency."
FIRENET/train/image122.jpg,controlled fire,"The image shows a fire burning in a wooded area, with flames and smoke rising from the ground and trees. The fire appears to be contained within a specific area, suggesting it might be a controlled fire."
FIRENET/train/image123.jpg,dangerous fire,"The image shows a nighttime scene of a historic building with a prominent clock tower, likely a cathedral, engulfed in flames. The sky is dark with some clouds, and the surrounding area appears to be a cityscape with other buildings visible in the background."
FIRENET/train/image124.jpg,dangerous fire,"The image shows a road with a car stopped on the side, and a large plume of black smoke rising from a distance, indicating a fire or explosion. The sky is hazy, suggesting smoke or particulate matter in the air."
FIRENET/train/image125.jpg,dangerous fire,"The image shows a vehicle on fire with flames and smoke billowing from it. The vehicle is surrounded by a fence, and there are buildings in the background."
FIRENET/train/image126.jpg,controlled fire,"A couple is sitting at a table with lit candles and wine glasses, suggesting a romantic or intimate setting."
FIRENET/train/image127.jpg,dangerous fire,"The image shows multiple scenes of vehicles on fire. In the top left, there is a vehicle on fire with thick black smoke rising from it. In the top right, another vehicle is on fire with flames and smoke billowing out. In the bottom middle, a car is on fire with flames and smoke visible. The overall scene depicts dangerous fires."
FIRENET/train/image128.jpg,dangerous fire,A house is on fire with flames and smoke billowing from the roof and windows. The house appears to be a two-story residential structure with a garage attached.
FIRENET/train/image129.jpg,dangerous fire,"A truck is engulfed in flames on a snowy street, with thick black smoke billowing from the vehicle. The fire appears to be out of control, as indicated by the intense flames and the lack of containment."
FIRENET/train/image130.jpg,dangerous fire,"The image shows a street scene with a large fire burning in the middle of a row of buildings. A person is standing nearby, observing the fire. The fire is intense with visible flames and smoke rising from the building."
FIRENET/train/image131.jpg,controlled fire,"A person is smoking a cigarette in a dimly lit environment, possibly at night. The person is holding the cigarette close to their mouth, and there is a small flame visible."
FIRENET/train/image132.jpg,controlled fire,"The image shows a sequence of frames from a video where a fire is being extinguished. The first frame shows a person standing next to a burning object, while the subsequent frames show the fire being put out over time."
FIRENET/train/image133.jpg,dangerous fire,"A race car is on fire with flames and smoke billowing from it. The car is surrounded by orange safety barriers and several people in orange uniforms, likely race crew members, who appear to be trying to manage the situation."
FIRENET/train/image134.jpg,controlled fire,"A single white candle is lit on a wooden surface, casting a soft glow. The background features blurred wooden planks, suggesting an outdoor or rustic setting."
FIRENET/train/image135.jpg,controlled fire,The image shows an open book with text on a wooden surface next to a lit candle.
FIRENET/train/image136.jpg,dangerous fire,"A red pickup truck is on fire in a grassy area with flames and smoke billowing from the vehicle's rear end. The ground appears to be wet, possibly due to recent rain."
FIRENET/train/image137.jpg,controlled fire,"The image shows a festive scene with four lit candles arranged in a circular wreath made of greenery and pinecones. The candles are placed on a wooden surface, and the background is dark, suggesting a warm, cozy atmosphere."
FIRENET/train/image138.jpg,controlled fire,"Two chefs in a professional kitchen are cooking on a hot pan with flames visible, indicating a controlled fire situation."
FIRENET/train/image139.jpg,dangerous fire,"A car is engulfed in flames on a city street, with thick smoke rising from the fire. The car's hood is open, and the flames are intense, indicating a dangerous fire situation."
FIRENET/train/image140.jpg,dangerous fire,"A van is engulfed in flames, with thick black smoke billowing from the vehicle. The flames are intense and appear to be spreading rapidly."
FIRENET/train/image141.jpg,controlled fire,"The image shows a serene setting with a lit candle placed on a table adorned with red rose petals and bunches of grapes. The background features a warm, golden glow, suggesting a romantic or intimate atmosphere."
FIRENET/train/image142.jpg,controlled fire,"The image shows a lit candle with a single flame surrounded by blurred lights, possibly from Christmas decorations, against a dark background."
FIRENET/train/image143.jpg,dangerous fire,"The image shows a street scene with a tree on fire. A blue car is parked on the left side of the road, and a white van is driving past the burning tree. The fire is intense, with flames and smoke rising from the tree trunk."
FIRENET/train/image144.jpg,dangerous fire,"A person sitting next to a burning tire, with thick black smoke rising from the fire. The ground is littered with rocks and debris."
FIRENET/train/image145.jpg,dangerous fire,"A car is engulfed in flames on a road, with thick smoke rising from the fire. The car's front end is severely damaged, and the flames are intense."
FIRENET/train/image146.jpg,controlled fire,"A person sitting inside a car at night, smoking a cigarette. The car's interior is illuminated, and the person is wearing a hat and a jacket."
FIRENET/train/image147.jpg,dangerous fire,"A car is engulfed in flames on the side of a road, with thick smoke rising from the fire. A pickup truck is parked nearby, and there are traffic signs and a street sign in the background."
FIRENET/train/image148.jpg,controlled fire,"The image shows a group of people gathered around lit candles, with flames visible. The individuals appear to be enjoying a festive or celebratory moment."
FIRENET/train/image149.jpg,controlled fire,A man in a suit is lighting a cigarette with a matchstick against a dark background.
FIRENET/train/image150.jpg,controlled fire,The image shows a single candle burning in a holder on a wooden surface against a dark background.
FIRENET/train/image151.jpg,controlled fire,"The image shows a small fire burning inside a metal container, emitting thick black smoke. The fire appears to be contained within the container, with flames visible at the base."
FIRENET/train/image152.jpg,dangerous fire,"The image shows a factory setting with a forklift in the foreground. The forklift has a red container on its back, and there is a bright flame or heat source emanating from the container. The background features industrial machinery and storage racks."
FIRENET/train/image153.jpg,dangerous fire,"A bus engulfed in flames with thick black smoke rising from the fire. The bus is surrounded by greenery and there are people nearby, some wearing yellow vests."
FIRENET/train/image154.jpg,dangerous fire,"A race car on fire with flames and smoke billowing from it, surrounded by a dirt track."
FIRENET/train/image155.jpg,dangerous fire,"A black van is on fire on a highway, with flames and thick smoke billowing from the vehicle. The sky is clear and blue, indicating daytime."
FIRENET/train/image156.jpg,dangerous fire,"The image shows a house engulfed in flames surrounded by trees and foliage. The fire appears to be spreading rapidly, with thick smoke rising from the burning structure."
FIRENET/train/image157.jpg,dangerous fire,"The image shows a scene with a white van parked in front of a building with a red sign. There is a large fire burning behind the van, with flames and smoke rising from it. Emergency vehicles and personnel are present, indicating a response to the fire."
FIRENET/train/image158.jpg,dangerous fire,"A bus is engulfed in flames, with thick smoke billowing from the front. People are seen standing nearby, observing the fire."
FIRENET/train/image159.jpg,dangerous fire,"A car is on fire in a residential street with thick black smoke rising from the flames. A yellow fire truck is parked nearby, and there are houses and other vehicles in the background."
FIRENET/train/image160.jpg,dangerous fire,"A bus is engulfed in flames behind a chain-link fence, with thick smoke rising from the fire."
FIRENET/train/image161.jpg,controlled fire,"The image shows an old, weathered piece of paper with a quill pen resting on top, next to a lit candle that casts a warm glow. The background is dark, suggesting a dimly lit room, possibly with a wooden table surface."
FIRENET/train/image162.jpg,dangerous fire,"A car is engulfed in flames on a race track, with thick smoke rising from the burning vehicle."
FIRENET/train/image163.jpg,dangerous fire,"The image shows a car on fire with flames and smoke billowing from it. The car is positioned on a paved road, and there are buildings and trees in the background."
FIRENET/train/image164.jpg,dangerous fire,"A child wearing a yellow patterned shirt and black shorts stands near a vehicle that is on fire. There is visible smoke and flames coming from the vehicle, indicating a fire situation."
FIRENET/train/image165.jpg,controlled fire,A person lying down with their head resting on a table next to a lit candle in a holder.
FIRENET/train/image166.jpg,dangerous fire,A bus engulfed in flames with thick smoke rising from the fire. The bus is on a road next to a sidewalk where a car and a trash bin are parked. Trees and buildings are visible in the background.
FIRENET/train/image167.jpg,dangerous fire,A fire burning in a residential area with thick black smoke rising from the flames. A stop sign is visible in the background.
FIRENET/train/image168.jpg,controlled fire,"The image shows a nighttime scene with several people gathered around a fire. The fire is burning brightly on the ground, and there are some individuals standing nearby, possibly watching or participating in the event. The background appears to be an outdoor setting with some structures visible."
FIRENET/train/image169.jpg,dangerous fire,"The image shows a large fire burning intensely on the side of a road. Flames are billowing high into the sky, and thick black smoke is rising from the fire. The fire appears to be consuming a vehicle, which is partially obscured by the flames and smoke."
FIRENET/train/image170.jpg,dangerous fire,A car is on fire on a road with flames and smoke billowing from it.
FIRENET/train/image171.jpg,controlled fire,"A woman is holding a lit cigarette in front of a piano, with a small flame visible."
FIRENET/train/image172.jpg,controlled fire,"A person holding a lit cigarette, with a small flame visible between their fingers. The background is dark, suggesting it might be nighttime or in a dimly lit area."
FIRENET/train/image173.jpg,controlled fire,"A person holding a lit cannabis joint, with a blurred background that suggests an indoor setting."
FIRENET/train/image174.jpg,dangerous fire,"A car is engulfed in flames, with thick black smoke rising from the fire. The car is positioned in front of a building with a red roof."
FIRENET/train/image175.jpg,controlled fire,"The image shows a serene indoor setting with a lit candle, a small plant, and a wicker basket. The room has a warm ambiance with soft lighting from the candle."
FIRENET/train/image176.jpg,dangerous fire,The image shows a car on fire with thick black smoke billowing from it. The car is positioned on a road next to a grassy area with trees in the background.
FIRENET/train/image177.jpg,controlled fire,The image shows two lit candles placed on glass holders on a blue surface. The candles have a white wax and are emitting a soft glow.
FIRENET/train/image178.jpg,controlled fire,A young boy is blowing out candles on a birthday cake with lit candles. The background shows a dark room with a door and some digital numbers and symbols on the wall.
FIRENET/train/image179.jpg,dangerous fire,The image shows a car driving down a road with a large fire burning behind it. The fire is intense with bright orange flames and thick black smoke rising from the ground. The road is surrounded by trees and greenery.
FIRENET/train/image180.jpg,dangerous fire,"The image shows a large fire burning on a highway, with thick black smoke billowing into the sky. Several vehicles are engulfed in flames, and the scene appears to be chaotic with emergency vehicles nearby."
FIRENET/train/image181.jpg,dangerous fire,"A bus is engulfed in flames on a highway, with thick black smoke billowing into the sky. The bus is surrounded by other vehicles and traffic lights, indicating a busy road."
FIRENET/train/image182.jpg,dangerous fire,A large truck is on fire with flames and smoke billowing from the back. The truck has a logo that reads 'DROOT' on its side.
FIRENET/train/image183.jpg,dangerous fire,"The image shows a highway scene with a large fire burning on the road. There is thick black smoke rising from the flames, and the fire appears to be out of control, spreading to nearby vehicles and the road surface."
