image_path,true_label,predicted_label,inference_time,correct
fine_tune_dataset/test/images/test_108.jpg,controlled fire,no fire,2.1451470851898193,False
fine_tune_dataset/test/images/test_109.jpg,dangerous fire,no fire,0.9803307056427002,False
fine_tune_dataset/test/images/test_110.jpg,controlled fire,no fire,1.0579586029052734,False
fine_tune_dataset/test/images/test_111.jpg,controlled fire,controlled fire,1.2403881549835205,True
fine_tune_dataset/test/images/test_112.jpg,no fire,no fire,1.2417259216308594,True
fine_tune_dataset/test/images/test_113.jpg,no fire,no fire,1.2430734634399414,True
fine_tune_dataset/test/images/test_114.jpg,controlled fire,controlled fire,1.2451345920562744,True
fine_tune_dataset/test/images/test_115.jpg,no fire,no fire,2.1519558429718018,True
fine_tune_dataset/test/images/test_116.jpg,dangerous fire,no fire,1.2368390560150146,False
fine_tune_dataset/test/images/test_117.jpg,dangerous fire,no fire,1.23990797996521,False
fine_tune_dataset/test/images/test_118.jpg,dangerous fire,no fire,2.1503524780273438,False
fine_tune_dataset/test/images/test_119.jpg,controlled fire,no fire,1.0622754096984863,False
fine_tune_dataset/test/images/test_120.jpg,dangerous fire,dangerous fire,1.3162288665771484,True
fine_tune_dataset/test/images/test_121.jpg,controlled fire,no fire,1.0593528747558594,False
fine_tune_dataset/test/images/test_122.jpg,no fire,no fire,0.9805057048797607,True
fine_tune_dataset/test/images/test_123.jpg,controlled fire,no fire,2.0236527919769287,False
fine_tune_dataset/test/images/test_124.jpg,controlled fire,controlled fire,1.245393991470337,True
fine_tune_dataset/test/images/test_125.jpg,controlled fire,no fire,1.0607554912567139,False
fine_tune_dataset/test/images/test_126.jpg,controlled fire,no fire,2.142784595489502,False
fine_tune_dataset/test/images/test_127.jpg,controlled fire,no fire,1.056811809539795,False
fine_tune_dataset/test/images/test_129.jpg,controlled fire,no fire,2.143650531768799,False
fine_tune_dataset/test/images/test_130.jpg,controlled fire,no fire,1.05653977394104,False
fine_tune_dataset/test/images/test_131.jpg,controlled fire,controlled fire,1.947159767150879,True
fine_tune_dataset/test/images/test_132.jpg,controlled fire,no fire,2.1479272842407227,False
fine_tune_dataset/test/images/test_133.jpg,no fire,no fire,1.0593769550323486,True
fine_tune_dataset/test/images/test_134.jpg,controlled fire,no fire,2.1394639015197754,False
fine_tune_dataset/test/images/test_135.jpg,controlled fire,no fire,1.060110092163086,False
fine_tune_dataset/test/images/test_136.jpg,controlled fire,no fire,1.057321548461914,False
fine_tune_dataset/test/images/test_137.jpg,controlled fire,controlled fire,1.9473085403442383,True
fine_tune_dataset/test/images/test_138.jpg,no fire,no fire,1.056741714477539,True
fine_tune_dataset/test/images/test_139.jpg,no fire,no fire,1.0571095943450928,True
fine_tune_dataset/test/images/test_140.jpg,controlled fire,no fire,1.0586695671081543,False
fine_tune_dataset/test/images/test_141.jpg,controlled fire,no fire,2.1457200050354004,False
fine_tune_dataset/test/images/test_142.jpg,controlled fire,no fire,1.0579750537872314,False
fine_tune_dataset/test/images/test_143.jpg,no fire,no fire,1.0601093769073486,True
fine_tune_dataset/test/images/test_144.jpg,dangerous fire,no fire,1.751009225845337,False
fine_tune_dataset/test/images/test_145.jpg,controlled fire,no fire,1.243105411529541,False
fine_tune_dataset/test/images/test_146.jpg,no fire,no fire,2.1500916481018066,True
fine_tune_dataset/test/images/test_147.jpg,controlled fire,no fire,1.2381460666656494,False
fine_tune_dataset/test/images/test_148.jpg,no fire,no fire,1.2410387992858887,True
fine_tune_dataset/test/images/test_149.jpg,no fire,no fire,1.0592131614685059,True
fine_tune_dataset/test/images/test_150.jpg,dangerous fire,dangerous fire,1.3170804977416992,True
fine_tune_dataset/test/images/test_151.jpg,no fire,no fire,1.2429530620574951,True
fine_tune_dataset/test/images/test_152.jpg,controlled fire,controlled fire,1.0619513988494873,True
fine_tune_dataset/test/images/test_153.jpg,controlled fire,no fire,2.1515309810638428,False
fine_tune_dataset/test/images/test_154.jpg,no fire,no fire,2.1427512168884277,True
fine_tune_dataset/test/images/test_155.jpg,controlled fire,controlled fire,1.7500112056732178,True
fine_tune_dataset/test/images/test_156.jpg,no fire,controlled fire,1.7501249313354492,False
fine_tune_dataset/test/images/test_157.jpg,controlled fire,no fire,1.2398836612701416,False
fine_tune_dataset/test/images/test_158.jpg,controlled fire,no fire,1.0637352466583252,False
fine_tune_dataset/test/images/test_159.jpg,no fire,no fire,1.2410125732421875,True
fine_tune_dataset/test/images/test_160.jpg,controlled fire,no fire,1.2712883949279785,False
fine_tune_dataset/test/images/test_161.jpg,no fire,controlled fire,1.0588645935058594,False
fine_tune_dataset/test/images/test_162.jpg,controlled fire,no fire,1.2391228675842285,False
fine_tune_dataset/test/images/test_163.jpg,no fire,no fire,1.0590178966522217,True
fine_tune_dataset/test/images/test_164.jpg,no fire,controlled fire,1.0582664012908936,False
fine_tune_dataset/test/images/test_165.jpg,dangerous fire,no fire,0.9927859306335449,False
fine_tune_dataset/test/images/test_166.jpg,controlled fire,no fire,1.1847736835479736,False
fine_tune_dataset/test/images/test_167.jpg,controlled fire,no fire,1.2469911575317383,False
fine_tune_dataset/test/images/test_168.jpg,controlled fire,no fire,2.143972158432007,False
fine_tune_dataset/test/images/test_169.jpg,no fire,no fire,2.1434500217437744,True
fine_tune_dataset/test/images/test_170.jpg,controlled fire,controlled fire,1.0587918758392334,True
fine_tune_dataset/test/images/test_171.jpg,controlled fire,no fire,1.0577576160430908,False
fine_tune_dataset/test/images/test_172.jpg,controlled fire,no fire,1.7579400539398193,False
fine_tune_dataset/test/images/test_173.jpg,controlled fire,no fire,1.058288812637329,False
fine_tune_dataset/test/images/test_174.jpg,controlled fire,no fire,1.241826057434082,False
fine_tune_dataset/test/images/test_175.jpg,controlled fire,no fire,1.2521851062774658,False
fine_tune_dataset/test/images/test_176.jpg,controlled fire,no fire,1.1715600490570068,False
fine_tune_dataset/test/images/test_177.jpg,controlled fire,controlled fire,1.57354736328125,True
fine_tune_dataset/test/images/test_178.jpg,controlled fire,no fire,1.9409260749816895,False
fine_tune_dataset/test/images/test_179.jpg,controlled fire,no fire,1.65370774269104,False
fine_tune_dataset/test/images/test_180.jpg,no fire,no fire,2.1524264812469482,True
fine_tune_dataset/test/images/test_181.jpg,controlled fire,no fire,1.7529082298278809,False
fine_tune_dataset/test/images/test_182.jpg,controlled fire,no fire,1.0597178936004639,False
fine_tune_dataset/test/images/test_183.jpg,no fire,no fire,2.148900032043457,True
fine_tune_dataset/test/images/test_184.jpg,controlled fire,controlled fire,2.14215087890625,True
fine_tune_dataset/test/images/test_185.jpg,controlled fire,no fire,1.2380285263061523,False
fine_tune_dataset/test/images/test_186.jpg,no fire,no fire,2.15457820892334,True
fine_tune_dataset/test/images/test_187.jpg,controlled fire,controlled fire,1.0639779567718506,True
fine_tune_dataset/test/images/test_188.jpg,no fire,no fire,2.148601531982422,True
fine_tune_dataset/test/images/test_189.jpg,controlled fire,no fire,1.2472732067108154,False
fine_tune_dataset/test/images/test_190.jpg,no fire,no fire,1.760364294052124,True
fine_tune_dataset/test/images/test_191.jpg,controlled fire,no fire,2.1513724327087402,False
fine_tune_dataset/test/images/test_192.jpg,controlled fire,no fire,1.2407729625701904,False
fine_tune_dataset/test/images/test_193.jpg,controlled fire,controlled fire,1.2464182376861572,True
fine_tune_dataset/test/images/test_194.jpg,no fire,no fire,2.157745838165283,True
fine_tune_dataset/test/images/test_195.jpg,controlled fire,no fire,1.055537223815918,False
fine_tune_dataset/test/images/test_196.jpg,dangerous fire,no fire,1.2387773990631104,False
fine_tune_dataset/test/images/test_197.jpg,no fire,no fire,0.9801456928253174,True
fine_tune_dataset/test/images/test_198.jpg,no fire,no fire,1.0613064765930176,True
fine_tune_dataset/test/images/test_199.jpg,controlled fire,no fire,2.090827703475952,False
fine_tune_dataset/test/images/test_200.jpg,dangerous fire,no fire,1.2390553951263428,False
fine_tune_dataset/test/images/test_201.jpg,no fire,no fire,2.1510260105133057,True
fine_tune_dataset/test/images/test_202.jpg,controlled fire,no fire,1.2360777854919434,False
fine_tune_dataset/test/images/test_203.jpg,no fire,no fire,1.0593926906585693,True
fine_tune_dataset/test/images/test_204.jpg,no fire,no fire,1.2393407821655273,True
fine_tune_dataset/test/images/test_205.jpg,no fire,no fire,2.4873721599578857,True
fine_tune_dataset/test/images/test_206.jpg,controlled fire,no fire,2.1412932872772217,False
fine_tune_dataset/test/images/test_207.jpg,no fire,no fire,1.2387545108795166,True
fine_tune_dataset/test/images/test_208.jpg,no fire,no fire,1.24267578125,True
fine_tune_dataset/test/images/test_209.jpg,no fire,no fire,1.2429471015930176,True
fine_tune_dataset/test/images/test_210.jpg,controlled fire,no fire,1.2431399822235107,False
fine_tune_dataset/test/images/test_211.jpg,no fire,controlled fire,1.0611851215362549,False
fine_tune_dataset/test/images/test_212.jpg,no fire,no fire,1.2442834377288818,True
fine_tune_dataset/test/images/test_213.jpg,controlled fire,no fire,1.7587542533874512,False
fine_tune_dataset/test/images/test_214.jpg,controlled fire,no fire,1.241581678390503,False
fine_tune_dataset/test/images/test_215.jpg,controlled fire,no fire,1.2406845092773438,False
fine_tune_dataset/test/images/test_216.jpg,no fire,controlled fire,1.0648021697998047,False
fine_tune_dataset/test/images/test_217.jpg,no fire,no fire,2.1480679512023926,True
fine_tune_dataset/test/images/test_218.jpg,controlled fire,controlled fire,1.055952548980713,True
fine_tune_dataset/test/images/test_219.jpg,no fire,no fire,2.1441643238067627,True
fine_tune_dataset/test/images/test_220.jpg,dangerous fire,dangerous fire,1.3136327266693115,True
fine_tune_dataset/test/images/test_221.jpg,no fire,no fire,2.1473348140716553,True
fine_tune_dataset/test/images/test_222.jpg,no fire,no fire,2.1428651809692383,True
fine_tune_dataset/test/images/test_223.jpg,no fire,no fire,1.237612247467041,True
fine_tune_dataset/test/images/test_224.jpg,dangerous fire,no fire,1.2391633987426758,False
fine_tune_dataset/test/images/test_225.jpg,controlled fire,no fire,1.760213851928711,False
fine_tune_dataset/test/images/test_226.jpg,controlled fire,no fire,2.1466264724731445,False
fine_tune_dataset/test/images/test_227.jpg,controlled fire,no fire,2.146054744720459,False
fine_tune_dataset/test/images/test_228.jpg,controlled fire,no fire,1.0579261779785156,False
fine_tune_dataset/test/images/test_229.jpg,no fire,no fire,2.1424262523651123,True
fine_tune_dataset/test/images/test_230.jpg,no fire,controlled fire,1.751725673675537,False
fine_tune_dataset/test/images/test_231.jpg,controlled fire,no fire,2.146199941635132,False
fine_tune_dataset/test/images/test_232.jpg,controlled fire,no fire,1.2390472888946533,False
fine_tune_dataset/test/images/test_233.jpg,controlled fire,no fire,1.057929277420044,False
fine_tune_dataset/test/images/test_234.jpg,controlled fire,controlled fire,1.2391176223754883,True
fine_tune_dataset/test/images/test_235.jpg,no fire,no fire,1.2409136295318604,True
fine_tune_dataset/test/images/test_236.jpg,controlled fire,no fire,1.0616776943206787,False
fine_tune_dataset/test/images/test_237.jpg,no fire,no fire,1.0563151836395264,True
fine_tune_dataset/test/images/test_238.jpg,controlled fire,no fire,1.2376320362091064,False
fine_tune_dataset/test/images/test_239.jpg,no fire,no fire,1.240189552307129,True
fine_tune_dataset/test/images/test_240.jpg,controlled fire,no fire,1.2420966625213623,False
fine_tune_dataset/test/images/test_241.jpg,no fire,no fire,1.0155956745147705,True
fine_tune_dataset/test/images/test_242.jpg,no fire,no fire,1.2428550720214844,True
fine_tune_dataset/test/images/test_243.jpg,dangerous fire,no fire,1.2415351867675781,False
fine_tune_dataset/test/images/test_244.jpg,controlled fire,no fire,2.42855167388916,False
fine_tune_dataset/test/images/test_245.jpg,no fire,no fire,2.1406335830688477,True
fine_tune_dataset/test/images/test_246.jpg,controlled fire,controlled fire,1.0566229820251465,True
fine_tune_dataset/test/images/test_247.jpg,controlled fire,no fire,1.2388441562652588,False
fine_tune_dataset/test/images/test_248.jpg,no fire,no fire,2.14829158782959,True
fine_tune_dataset/test/images/test_249.jpg,no fire,no fire,1.0584311485290527,True
fine_tune_dataset/test/images/test_250.jpg,controlled fire,no fire,1.2387845516204834,False
fine_tune_dataset/test/images/test_251.jpg,controlled fire,no fire,1.2416925430297852,False
fine_tune_dataset/test/images/test_252.jpg,controlled fire,no fire,2.1796340942382812,False
fine_tune_dataset/test/images/test_253.jpg,dangerous fire,no fire,1.2528162002563477,False
fine_tune_dataset/test/images/test_254.jpg,no fire,no fire,1.0644879341125488,True
fine_tune_dataset/test/images/test_255.jpg,no fire,no fire,2.152655601501465,True
fine_tune_dataset/test/images/test_256.jpg,controlled fire,no fire,1.241776466369629,False
fine_tune_dataset/test/images/test_257.jpg,controlled fire,no fire,2.1533260345458984,False
fine_tune_dataset/test/images/test_258.jpg,controlled fire,no fire,1.240077257156372,False
fine_tune_dataset/test/images/test_259.jpg,dangerous fire,dangerous fire,1.3218209743499756,True
fine_tune_dataset/test/images/test_260.jpg,no fire,no fire,1.2413489818572998,True
fine_tune_dataset/test/images/test_261.jpg,no fire,no fire,1.2399663925170898,True
fine_tune_dataset/test/images/test_262.jpg,controlled fire,no fire,2.1491005420684814,False
fine_tune_dataset/test/images/test_263.jpg,no fire,no fire,1.755202054977417,True
fine_tune_dataset/test/images/test_264.jpg,dangerous fire,no fire,1.2792928218841553,False
fine_tune_dataset/test/images/test_265.jpg,controlled fire,no fire,1.2462618350982666,False
fine_tune_dataset/test/images/test_267.jpg,controlled fire,no fire,1.2580738067626953,False
fine_tune_dataset/test/images/test_268.jpg,controlled fire,no fire,1.2674803733825684,False
fine_tune_dataset/test/images/test_269.jpg,controlled fire,controlled fire,1.0741608142852783,True
fine_tune_dataset/test/images/test_270.jpg,no fire,no fire,1.2932531833648682,True
fine_tune_dataset/test/images/test_271.jpg,controlled fire,no fire,1.604686975479126,False
fine_tune_dataset/test/images/test_272.jpg,dangerous fire,no fire,1.128350019454956,False
fine_tune_dataset/test/images/test_273.jpg,controlled fire,no fire,1.0872313976287842,False
fine_tune_dataset/test/images/test_274.jpg,no fire,no fire,1.9523043632507324,True
fine_tune_dataset/test/images/test_275.jpg,no fire,no fire,0.9096307754516602,True
fine_tune_dataset/test/images/test_276.jpg,dangerous fire,no fire,1.076958417892456,False
fine_tune_dataset/test/images/test_277.jpg,controlled fire,no fire,1.0773124694824219,False
fine_tune_dataset/test/images/test_278.jpg,controlled fire,dangerous fire,1.1366431713104248,False
fine_tune_dataset/test/images/test_279.jpg,no fire,no fire,0.8066742420196533,True
fine_tune_dataset/test/images/test_280.jpg,controlled fire,no fire,0.9015517234802246,False
fine_tune_dataset/test/images/test_281.jpg,dangerous fire,dangerous fire,1.1369609832763672,True
fine_tune_dataset/test/images/test_282.jpg,no fire,no fire,0.9017941951751709,True
fine_tune_dataset/test/images/test_283.jpg,dangerous fire,no fire,1.0715610980987549,False
fine_tune_dataset/test/images/test_284.jpg,dangerous fire,dangerous fire,1.1292469501495361,True
fine_tune_dataset/test/images/test_285.jpg,no fire,no fire,0.8913047313690186,True
fine_tune_dataset/test/images/test_286.jpg,controlled fire,no fire,0.8891751766204834,False
fine_tune_dataset/test/images/test_287.jpg,controlled fire,no fire,1.0641515254974365,False
fine_tune_dataset/test/images/test_288.jpg,controlled fire,no fire,1.0681326389312744,False
fine_tune_dataset/test/images/test_289.jpg,controlled fire,no fire,1.0673699378967285,False
fine_tune_dataset/test/images/test_290.jpg,controlled fire,no fire,1.9334080219268799,False
fine_tune_dataset/test/images/test_291.jpg,no fire,no fire,1.0587432384490967,True
fine_tune_dataset/test/images/test_292.jpg,no fire,no fire,1.9262218475341797,True
fine_tune_dataset/test/images/test_293.jpg,controlled fire,no fire,1.9263195991516113,False
fine_tune_dataset/test/images/test_294.jpg,controlled fire,no fire,1.0640995502471924,False
fine_tune_dataset/test/images/test_295.jpg,no fire,no fire,0.8924136161804199,True
fine_tune_dataset/test/images/test_296.jpg,controlled fire,no fire,1.0679001808166504,False
fine_tune_dataset/test/images/test_297.jpg,controlled fire,controlled fire,1.7485644817352295,True
fine_tune_dataset/test/images/test_298.jpg,dangerous fire,no fire,1.921985387802124,False
fine_tune_dataset/test/images/test_299.jpg,controlled fire,no fire,0.8972809314727783,False
fine_tune_dataset/test/images/test_300.jpg,no fire,no fire,0.8964457511901855,True
fine_tune_dataset/test/images/test_301.jpg,no fire,no fire,1.9320838451385498,True
fine_tune_dataset/test/images/test_302.jpg,controlled fire,controlled fire,0.8896763324737549,True
fine_tune_dataset/test/images/test_303.jpg,dangerous fire,dangerous fire,1.125648021697998,True
fine_tune_dataset/test/images/test_304.jpg,no fire,no fire,0.8940379619598389,True
fine_tune_dataset/test/images/test_305.jpg,no fire,no fire,1.0660197734832764,True
fine_tune_dataset/test/images/test_306.jpg,dangerous fire,no fire,1.9360613822937012,False
fine_tune_dataset/test/images/test_307.jpg,dangerous fire,no fire,1.0649099349975586,False
fine_tune_dataset/test/images/test_308.jpg,controlled fire,no fire,0.8914949893951416,False
fine_tune_dataset/test/images/test_309.jpg,controlled fire,no fire,1.9315643310546875,False
fine_tune_dataset/test/images/test_310.jpg,controlled fire,controlled fire,1.0592341423034668,True
fine_tune_dataset/test/images/test_311.jpg,controlled fire,controlled fire,1.0591177940368652,True
fine_tune_dataset/test/images/test_312.jpg,no fire,no fire,0.8867495059967041,True
fine_tune_dataset/test/images/test_313.jpg,controlled fire,no fire,0.8877120018005371,False
fine_tune_dataset/test/images/test_314.jpg,controlled fire,controlled fire,1.0559096336364746,True
fine_tune_dataset/test/images/test_315.jpg,no fire,no fire,1.0600669384002686,True
fine_tune_dataset/test/images/test_316.jpg,controlled fire,controlled fire,1.0618095397949219,True
fine_tune_dataset/test/images/test_317.jpg,controlled fire,controlled fire,1.5487895011901855,True
fine_tune_dataset/test/images/test_318.jpg,no fire,no fire,1.061000108718872,True
fine_tune_dataset/test/images/test_319.jpg,controlled fire,no fire,1.060378074645996,False
fine_tune_dataset/test/images/test_320.jpg,no fire,no fire,1.0604298114776611,True
fine_tune_dataset/test/images/test_321.jpg,no fire,no fire,0.8860275745391846,True
fine_tune_dataset/test/images/test_322.jpg,no fire,no fire,1.911163330078125,True
fine_tune_dataset/test/images/test_323.jpg,controlled fire,no fire,1.912670373916626,False
fine_tune_dataset/test/images/test_324.jpg,controlled fire,no fire,1.0573322772979736,False
fine_tune_dataset/test/images/test_325.jpg,controlled fire,no fire,1.9175243377685547,False
fine_tune_dataset/test/images/test_326.jpg,controlled fire,no fire,0.8836548328399658,False
fine_tune_dataset/test/images/test_327.jpg,controlled fire,no fire,1.0553858280181885,False
fine_tune_dataset/test/images/test_328.jpg,controlled fire,no fire,1.0607192516326904,False
fine_tune_dataset/test/images/test_329.jpg,controlled fire,no fire,0.8878238201141357,False
fine_tune_dataset/test/images/test_330.jpg,controlled fire,no fire,0.8858423233032227,False
